file_id,analysis_id,sample_id,inchikey,smiles_canonical,instrument,x_min,x_max,n_points,resolution,is_multifragment,has_unusual_elements,sampling_procedure,split,x_min_cm,x_max_cm
C13908651_0,C13908651_0,C13908651,JAOPEDLQYKNPMS-UHFFFAOYSA-N,O=C(NCCCl)Nc1ccccc1NC(=O)NCCCl,PERKIN-ELMER 21 (GRATING),621.745,4004.02,2221,4,False,False,TRANSMISSION,confirm,622.0,4000.0
C13908719_0,C13908719_0,C13908719,NPAPTMFFWIVXJJ-UHFFFAOYSA-N,O=C(NCCCl)Nc1ccc(Cc2ccc(NC(=O)NCCCl)cc2)cc1,PERKIN-ELMER 221 (GRATING),602.521,4005.15,2235,4,False,False,TRANSMISSION,confirm,604.0,4000.0
C13908811_0,C13908811_0,C13908811,WYNIPLSOPDHHQX-RNFRBKRXSA-N,CNC(=O)N[C@@H]1CCCC[C@H]1Cl,PERKIN-ELMER 221 (GRATING),592.634,3998.28,2251,4,False,False,TRANSMISSION,confirm,594.0,3998.0
C13909052_0,C13909052_0,C13909052,DQKFATBSGXKDEH-UHFFFAOYSA-N,CCOC(=O)C1(NC(=O)N(CCCl)N=O)CCCC1,PERKIN-ELMER 521 (GRATING),248.223,3811.68,2341,4,False,False,TRANSMISSION,confirm,400.0,3810.0
C13909096_0,C13909096_0,C13909096,FVLVBPDQNARYJU-UHFFFAOYSA-N,CC1CCC(NC(=O)N(CCCl)N=O)CC1,PERKIN-ELMER 521 (GRATING),252.0,3811.0,3551,2,False,False,TRANSMISSION,confirm,400.0,3810.0
C13909234_0,C13909234_0,C13909234,IRVKQMQRPACWDV-UHFFFAOYSA-N,O=NN(CCCl)C(=O)Nc1ccccc1C(=O)O,PERKIN-ELMER 221 (GRATING),592.026,4005.1,2141,4,False,False,TRANSMISSION,confirm,594.0,4000.0
C13909256_0,C13909256_0,C13909256,XXPHTAWBJVUIOY-UHFFFAOYSA-N,O=NN(CCCl)C(=O)Nc1ccc(C(=O)O)cc1,PERKIN-ELMER 21 (GRATING),605.269,4004.9,2226,4,False,False,TRANSMISSION,confirm,606.0,4000.0
C13909303_0,C13909303_0,C13909303,HDWAURNNJRJXQP-UHFFFAOYSA-N,O=NN(CCCl)C(=O)Nc1ccc(SCC(=O)O)cc1,PERKIN-ELMER 221 (GRATING),595.971,4003.31,2130,4,False,False,TRANSMISSION,confirm,596.0,4000.0
C139139_1,C139139_1,C139139,MGFYIUFZLHCRTH-UHFFFAOYSA-N,O=C(O)CN(CC(=O)O)CC(=O)O,PERKIN-ELMER 521 (GRATING),246.0,3902.0,3657,2,False,False,TRANSMISSION,confirm,400.0,3902.0
C13917061_0,C13917061_0,C13917061,XPOMRFUXUPZCSP-UHFFFAOYSA-N,COc1ccc(C=Nc2ccc(N=Nc3ccc(OC)cc3)c3ccccc23)cc1,UNICAM SP-200,651.613,4951.62,5333,4,False,False,TRANSMISSION,confirm,652.0,4000.0
C13922413_0,C13922413_0,C13922413,HUMMCEUVDBVXTQ-UHFFFAOYSA-N,OB(O)c1cccc2ccccc12,BECKMAN IR-9 (GRATING),403.0,3800.0,3398,2,False,False,TRANSMISSION,confirm,404.0,3800.0
C139242_0,C139242_0,C139242,SXCDGVDBGGCCLV-UHFFFAOYSA-N,[O-][N+](=Nc1cccc(Cl)c1)c1cccc(Cl)c1,DOW KBr FOREPRISM-GRATING,383.0,3800.0,3418,2,False,False,TRANSMISSION,confirm,400.0,3800.0
C13925003_1,C13925003_1,C13925003,KVFIJIWMDBAGDP-UHFFFAOYSA-N,CCc1cnccn1,BAIRD (GRATING),625.0,4000.0,3376,2,False,False,TRANSMISSION,confirm,626.0,4000.0
C13936997_0,C13936997_0,C13936997,KPVUCQCHICRYHH-UHFFFAOYSA-N,CC(C)c1ccc(OC(=O)c2ccccc2)cc1,"Not specified, most likely a prism, grating, or hybrid spect",629.104909534714,4899.559039686428,2124,4,False,False,TRANSMISSION,confirm,630.0,4000.0
C139457_0,C139457_0,C139457,YZWRNSARCRTXDS-UHFFFAOYSA-N,CCC(=O)OCC(COC(=O)CC)OC(=O)CC,"Not specified, most likely a prism, grating, or hybrid spect",626.8688527673125,4835.58994197292,2035,4,False,False,TRANSMISSION,confirm,628.0,4000.0
C13988380_0,C13988380_0,C13988380,GOTBXERRSOKTEE-UHFFFAOYSA-N,Br.NC1(CBr)CCCC1,PERKIN-ELMER 521 (GRATING),255.0,3865.0,3611,2,True,False,TRANSMISSION,confirm,400.0,3864.0
C13991678_0,C13991678_0,C13991678,JLXBWDRUULBIQN-UHFFFAOYSA-N,N#CCNC(=O)NCCCl,PERKIN-ELMER 221 (GRATING),600.423,3996.78,2218,4,False,False,TRANSMISSION,confirm,602.0,3996.0
C14003668_0,C14003668_0,C14003668,WSYOWIMKNNMEMZ-UHFFFAOYSA-N,Cc1nc[nH]c1[N+](=O)[O-],DOW KBr FOREPRISM-GRATING,383.0,3804.0,3422,2,False,False,TRANSMISSION,confirm,400.0,3804.0
C140078_0,C140078_0,C140078,BYACHAOCSIPLCM-UHFFFAOYSA-N,OCCN(CCO)CCN(CCO)CCO,"Not specified, most likely a prism, grating, or hybrid spect",624.0639041437843,4914.004914004914,2104,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C140114_2,C140114_2,C140114,QUKGYYKBILRGFE-UHFFFAOYSA-N,CC(=O)OCc1ccccc1,DOW KBr FOREPRISM-GRATING,449.0,3812.0,3364,2,False,False,TRANSMISSION,confirm,450.0,3812.0
C14013117_0,C14013117_0,C14013117,FEHXCQIELXUATK-UHFFFAOYSA-N,O=c1[nH]cnc2c1ncn2Cc1ccccc1,PERKIN-ELMER 21 (GRATING),605.713,4015.0,3394,2,False,False,TRANSMISSION,confirm,606.0,4000.0
C14020521_0,C14020521_0,C14020521,LLLUKUXKUSKFLO-UHFFFAOYSA-N,Cc1cc(Cc2cc(C)cc(C(C)(C)CC(C)(C)C)c2O)c(O)c(C(C)(C)CC(C)(C)C)c1,"Not specified, most likely a prism, grating, or hybrid spect",624.9609399412536,4965.24329692155,2041,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C14024170_0,C14024170_0,C14024170,,CC1=CC(C)=[O]->[Fe]2([O]1)[O]C(C)=CC(C)=[O]->2,BECKMAN IR-4 (HYBRID PRISM-GRATING),666.000666000666,4938.271604938272,2602,4,False,True,TRANSMISSION,confirm,668.0,4000.0
C14024181_0,C14024181_0,C14024181,,CC1=CC(C)=[O]->[Fe]23([O]1)([O]C(C)=CC(C)=[O]->2)[O]C(C)=CC(C)=[O]->3,BECKMAN IR-4 (HYBRID PRISM-GRATING),665.5574043261231,4938.271604938272,2605,4,False,True,TRANSMISSION,confirm,666.0,4000.0
C14024487_0,C14024487_0,C14024487,,CC1=CC(C)=[O]->[Co]2([O]1)[O]C(C)=CC(C)=[O]->2,BECKMAN IR-4 (HYBRID PRISM-GRATING),665.3404214266229,4950.495049504951,2608,4,False,True,TRANSMISSION,confirm,666.0,4000.0
C14024567_0,C14024567_0,C14024567,,CC1=CC(C)=[O]->[Mg]2([O]1)[O]C(C)=CC(C)=[O]->2,BECKMAN IR-4 (HYBRID PRISM-GRATING),665.3359946773121,4962.779156327543,2606,4,False,True,TRANSMISSION,confirm,666.0,4000.0
C14024589_0,C14024589_0,C14024589,,CC1=CC(C)=[O]->[Mn]2([O]1)[O]C(C)=CC(C)=[O]->2,"Not specified, most likely a grating spectrometer.",648.9334778291877,4967.709885742673,1995,4,False,True,TRANSMISSION,confirm,650.0,4000.0
C14024636_0,C14024636_0,C14024636,,CC1=CC(C)=[O]->[Zn]2([O]1)[O]C(C)=CC(C)=[O]->2,BECKMAN IR-4 (HYBRID PRISM-GRATING),665.7789613848203,4914.004914004914,2594,4,False,True,TRANSMISSION,confirm,666.0,4000.0
C140501_1,C140501_1,C140501,KVEDKKLZCJBVNP-UHFFFAOYSA-N,CC(=O)Nc1ccc(NC(C)=O)cc1,"Not specified, most likely a prism, grating, or hybrid spect",625.0,4823.92667631452,2101,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C1405103_0,C1405103_0,C1405103,OIXVKQDWLFHVGR-UHFFFAOYSA-N,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O.O=S(=O)(O)O,PERKIN-ELMER 21 (GRATING),664.0,4000.0,3337,2,True,False,,confirm,664.0,4000.0
C140534_0,C140534_0,C140534,IVYMIRMKXZAHRV-UHFFFAOYSA-N,N#CCc1ccc(Cl)cc1,"Not specified, most likely a prism, grating, or hybrid spect",624.0132790025771,4847.309743092584,2103,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C140658_0,C140658_0,C140658,DQKXQSGTHWVTAD-UHFFFAOYSA-N,CCCCOc1ccc(OCCCN2CCOCC2)cc1,PERKIN-ELMER 21 (GRATING),669.4202151516572,4965.24329692155,2714,2,False,False,TRANSMISSION,confirm,670.0,4000.0
C140669_1,C140669_1,C140669,ISAVYTVYFVQUDY-UHFFFAOYSA-N,CC(C)(C)CC(C)(C)c1ccc(O)cc1,"Not specified, most likely a prism, grating, or hybrid spect",625.2735571812668,4916.420845624386,2047,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C140750_1,C140750_1,C140750,IIFVWLUQBAIPMJ-UHFFFAOYSA-N,NCc1ccc(F)cc1,BECKMAN IR-9 (GRATING),405.0,3800.0,3396,2,False,False,TRANSMISSION,confirm,406.0,3800.0
C14087026_0,C14087026_0,C14087026,YMBFCQPIMVLNIU-UHFFFAOYSA-N,CC(C)=CCCC1(C)C2CC=C(C)C1C2,CARY 90 (GRATING),449.845,4008.06,3832,4,False,False,TRANSMISSION,confirm,450.0,4000.0
C140874_0,C140874_0,C140874,HPHBOJANXDKUQD-UHFFFAOYSA-N,N#CCC(=O)NN,DOW KBr FOREPRISM-GRATING,390.0,3800.0,3411,2,False,False,TRANSMISSION,confirm,400.0,3800.0
C14090778_0,C14090778_0,C14090778,OLBYFEGTUWWPTR-UHFFFAOYSA-N,O=C(C(=NO)c1ccccc1)c1ccccc1,BECKMAN IR-9 (GRATING),398.0,3800.0,3403,2,False,False,TRANSMISSION,confirm,400.0,3800.0
C141048_1,C141048_1,C141048,RDOFJDLLWVCMRU-UHFFFAOYSA-N,CC(C)COC(=O)CCCCC(=O)OCC(C)C,DOW KBr FOREPRISM-GRATING,395.0,3800.0,3406,2,False,False,TRANSMISSION,confirm,400.0,3800.0
C141286_1,C141286_1,C141286,VIZORQUEIQEFRT-UHFFFAOYSA-N,CCOC(=O)CCCCC(=O)OCC,PERKIN-ELMER 521 (GRATING),235.371,3800.01,3629,4,False,False,TRANSMISSION,confirm,400.0,3800.0
C14128860_0,C14128860_0,C14128860,NWYHBQUPGKAITO-OLHSYEKISA-L,C/C(=C/C(=O)c1ccccc1)[O][Mn][O]/C(C)=C/C(=O)c1ccccc1,BECKMAN IR-9 (GRATING),409.0,3800.0,3392,2,False,True,TRANSMISSION,confirm,410.0,3800.0
C141300_0,C141300_0,C141300,GUSWJGOYDXFJSI-UHFFFAOYSA-N,Clc1ccc(Cl)nn1,DOW KBr FOREPRISM-GRATING,452.0,3800.0,3349,2,False,False,TRANSMISSION,confirm,452.0,3800.0
C14135285_0,C14135285_0,C14135285,HICLYCNLRUCEFS-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(-c2nc3ccc4ccccc4c3n2Nc2ccc(Br)cc2)cc1,UNICAM SP-200,652.385,4977.47,5441,4,False,False,TRANSMISSION,confirm,654.0,4000.0
C141377_0,C141377_0,C141377,GRWFFFOEIHGUBG-UHFFFAOYSA-N,CC1CC2OC2CC1COC(=O)C1CC2OC2CC1C,PERKIN-ELMER 521 (GRATING),517.806,3891.98,2496,4,False,False,TRANSMISSION,confirm,518.0,3890.0
C141571_0,C141571_0,C141571,DOEHJNBEOVLHGL-UHFFFAOYSA-N,CCC[Si](Cl)(Cl)Cl,PERKIN-ELMER 521 (GRATING),249.0,3820.0,3572,2,False,False,,confirm,400.0,3820.0
C14173252_0,C14173252_0,C14173252,LMSQHVXHZCNJEP-UHFFFAOYSA-N,CSSc1ccccc1,DOW KBr FOREPRISM-GRATING,391.0,3800.0,3410,2,False,False,TRANSMISSION,confirm,400.0,3800.0
C141764_0,C141764_0,C141764,KMRNTNDWADEIIX-UHFFFAOYSA-N,O=C(O)CCI,"Not specified, most likely a prism, grating, or hybrid spect",625.2501000400159,4950.495049504951,2053,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C141844_1,C141844_1,C141844,KIWUVOGUEXMXSV-UHFFFAOYSA-N,O=C1CSC(=S)N1,"Not specified, most likely a prism, grating, or hybrid spect",629.1919916443304,4918.839153959666,2073,4,False,False,TRANSMISSION,confirm,630.0,4000.0
C141855_0,C141855_0,C141855,NMGHWHCTRGZZOP-UHFFFAOYSA-N,[Cl-].[NH3+]c1cccc(Cl)c1,PERKIN-ELMER 157,668.0,4000.0,3333,2,True,False,TRANSMISSION,confirm,668.0,4000.0
C141979_1,C141979_1,C141979,XYIBRDXRRQCHLP-UHFFFAOYSA-N,CCOC(=O)CC(C)=O,PERKIN-ELMER 521 (GRATING),278.759,4002.87,3902,4,False,False,TRANSMISSION,confirm,400.0,4000.0
C142030_0,C142030_0,C142030,HQQUTGFAWJNQIP-UHFFFAOYSA-K,CC(=O)[O][Al]([OH])[O]C(C)=O,PERKIN-ELMER 21 (GRATING),672.0,4000.0,3329,2,False,True,TRANSMISSION,confirm,672.0,4000.0
C142041_1,C142041_1,C142041,MMCPOSDMTGQNKG-UHFFFAOYSA-N,Cl.Nc1ccccc1,"Not specified, most likely a grating spectrometer.",650.0682571670026,4970.178926441352,1991,4,True,False,TRANSMISSION,confirm,652.0,4000.0
C142085_1,C142085_1,C142085,UBQKCCHYAOITMY-UHFFFAOYSA-N,O=c1cccc[nH]1,"Not specified, most likely a prism, grating, or hybrid spect",668.645,3980.64,3536,4,False,False,TRANSMISSION,confirm,670.0,3980.0
C1421347_0,C1421347_0,C1421347,KHZVLGLEHBZEPO-UHFFFAOYSA-N,NNC(Cc1ccccc1)C(=O)O,PERKIN-ELMER 21 (GRATING),664.0,3808.12,3140,2,False,False,TRANSMISSION,confirm,664.0,3808.0
C14214314_0,C14214314_0,C14214314,DGBFPSVUFUDQNA-UHFFFAOYSA-N,C=C(Cl)CN=C=S,"Not specified, most likely a prism, grating, or hybrid spect",629.8458767139681,4948.045522018803,2022,4,False,False,TRANSMISSION,confirm,630.0,4000.0
C1421632_1,C1421632_1,C1421632,SRUQARLMFOLRDN-UHFFFAOYSA-N,CCCC(=O)c1cc(O)c(O)cc1O,PERKIN-ELMER (GRATING),602.014,3989.28,4011,4,False,False,TRANSMISSION,confirm,604.0,3988.0
C14216343_0,C14216343_0,C14216343,IIHSMXMTENPGDE-UHFFFAOYSA-N,COC(=O)Oc1ccccc1C(=O)O,DOW KBr FOREPRISM-GRATING,457.0,3800.0,3344,2,False,False,TRANSMISSION,confirm,458.0,3800.0
C14230003_0,C14230003_0,C14230003,SRILECHSVYTLLS-SOFGYWHQSA-N,N=C1NC(=O)/C(=C\c2ccccc2)S1,"Not specified, most likely a prism, grating, or hybrid spect",627.2030507156387,5000.0,2039,4,False,False,TRANSMISSION,confirm,628.0,4000.0
C1424142_0,C1424142_0,C1424142,LQZPSWMMTICWHD-UHFFFAOYSA-N,S=C(NCc1ccccc1)NCc1ccccc1,"Not specified, most likely a prism, grating, or hybrid spect",624.3288464900232,4444.444444444444,2076,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C142435641_0,C142435641_0,C142435641,SNFOERUNNSHUGP-UHFFFAOYSA-N,O=[N+]([O-])OCC(O[N+](=O)[O-])C(CO[N+](=O)[O-])O[N+](=O)[O-],PERKIN-ELMER 21 (GRATING),672.0,4000.0,3329,2,False,False,TRANSMISSION,confirm,672.0,4000.0
C1424664_0,C1424664_0,C1424664,XSQFAWMDRFSIMY-UHFFFAOYSA-N,CN(C)c1ccc(C=O)c(Cl)c1,DOW KBr FOREPRISM-GRATING,467.544,3801.76,3802,2,False,False,TRANSMISSION,confirm,468.0,3800.0
C142552_0,C142552_0,C142552,BHIZVZJETFVJMJ-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)OCC(C)O,BAIRD (PRISM),627.0,4000.0,3374,2,False,False,TRANSMISSION,confirm,628.0,4000.0
C142654_0,C142654_0,C142654,FZFZFCIODKYFEV-UHFFFAOYSA-N,CCCCCN.Cl,"Not specified, most likely a grating spectrometer.",655.2006552006552,4901.9607843137255,1963,4,True,False,TRANSMISSION,confirm,656.0,4000.0
C1427618_0,C1427618_0,C1427618,KMESAHJOIFFQAU-UHFFFAOYSA-N,CC12CCC3C(CCC4=CC(=O)C=CC43F)C1CCC2O,BECKMAN IR-7,602.65,3981.74,5101,4,False,False,TRANSMISSION,confirm,604.0,3980.0
C142789_0,C142789_0,C142789,QZXSMBBFBXPQHI-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)NCCO,PERKIN-ELMER (GRATING),564.706,4001.82,3799,4,False,False,TRANSMISSION,confirm,566.0,4000.0
C14284936_0,C14284936_0,C14284936,RTZYCRSRNSTRGC-LNTINUHCSA-K,CC(=O)/C=C(/C)[O][Ru]([O]/C(C)=C\C(C)=O)[O]/C(C)=C\C(C)=O,PERKIN-ELMER 521 (GRATING),251.2,3811.23,2967,4,False,True,TRANSMISSION,confirm,400.0,3810.0
C143077_1,C143077_1,C143077,POULHZVOKOAJMA-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)O,DOW KBr FOREPRISM-GRATING,382.0,3812.0,3431,2,False,False,TRANSMISSION,confirm,400.0,3812.0
C14328542_0,C14328542_0,C14328542,IXLUUORVBOXZGB-UHFFFAOYSA-N,CCC(CC)C(N)C(=O)O,PERKIN-ELMER,648.1763558228923,4892.367906066536,1998,4,False,False,TRANSMISSION,confirm,650.0,4000.0
C1434624_0,C1434624_0,C1434624,VCRJNQOFXWUBMO-UHFFFAOYSA-N,CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C3CC(C(=O)O)C2C(C)=O)C1,PERKIN-ELMER,666.9467843160794,3938.5584875935406,1899,4,False,False,TRANSMISSION,confirm,668.0,3938.0
C143522_0,C143522_0,C143522,NPZXCTIHHUUEEJ-UHFFFAOYSA-N,CN1CCC23c4c5ccc(O)c4OC2(C)C(=O)CCC3C1C5,PERKIN-ELMER 21 (GRATING),652.0,4000.0,3349,2,False,False,TRANSMISSION,confirm,652.0,4000.0
C1435536_0,C1435536_0,C1435536,MKHDDTWHDFVYDQ-UHFFFAOYSA-N,Fc1ccc(Br)cc1Br,DOW KBr FOREPRISM-GRATING,459.0,3800.0,3342,2,False,False,TRANSMISSION,confirm,460.0,3800.0
C14379807_0,C14379807_0,C14379807,HAZOZRAPGZDOEM-UHFFFAOYSA-N,NCC(=O)NN,PERKIN-ELMER 21 (GRATING),607.0,3900.0,3294,2,False,False,,confirm,608.0,3900.0
C1438160_0,C1438160_0,C1438160,ZBUUHLDYMKTVLT-UHFFFAOYSA-N,NN1C(=O)CSC1=S,"Not specified, most likely a prism, grating, or hybrid spect",626.3034941471939,4899.559039686428,2033,4,False,False,TRANSMISSION,confirm,628.0,4000.0
C1438251_0,C1438251_0,C1438251,YWCSHUSCRWANQW-PUZYPLHJSA-N,O=C1/C(=C\c2ccccc2)SC(=S)N1N=Cc1ccccc1O,"Not specified, most likely a prism, grating, or hybrid spect",625.1172094767769,4982.561036372696,2047,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C14401913_0,C14401913_0,C14401913,OMSBSIXAZZRIRW-UHFFFAOYSA-N,Cc1ccccn1.Cl,PERKIN-ELMER 157,667.0,4000.0,3334,2,True,False,TRANSMISSION,confirm,668.0,4000.0
C144116_0,C144116_0,C144116,HWHLPVGTWGOCJO-UHFFFAOYSA-N,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,PERKIN-ELMER 21 (GRATING),663.3015169705693,4918.839153959666,2739,2,False,False,TRANSMISSION,confirm,664.0,4000.0
C144194_0,C144194_0,C144194,JCTXKRPTIMZBJT-UHFFFAOYSA-N,CC(C)C(O)C(C)(C)CO,"Not specified, most likely a prism, grating, or hybrid spect",625.2774668759262,4492.36298292902,2009,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C144241_0,C144241_0,C144241,ARSWQPLPYROOBG-UHFFFAOYSA-N,CC(C)CC(C)(N)C(=O)O,PERKIN-ELMER,647.920176234288,4840.271055179091,2001,4,False,False,TRANSMISSION,confirm,648.0,4000.0
C14424670_0,C14424670_0,C14424670,QLXYXLYKOXYXNA-UHFFFAOYSA-N,CC(=O)C1=CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,BECKMAN IR-4 (HYBRID PRISM-GRATING),597.81,5000.0,6032,4,False,False,TRANSMISSION,confirm,598.0,4000.0
C14426201_0,C14426201_0,C14426201,DBQUKJMNGUJRFI-UHFFFAOYSA-N,CCN(CC)CCO.Cl,PERKIN-ELMER 157,668.0,4000.0,3333,2,True,False,TRANSMISSION,confirm,668.0,4000.0
C14426212_0,C14426212_0,C14426212,VJLOFJZWUDZJBX-UHFFFAOYSA-N,Cl.OCCNCCO,BAIRD (GRATING),627.0,4000.0,3374,2,True,False,TRANSMISSION,confirm,628.0,4000.0
C14442489_0,C14442489_0,C14442489,LYBDDDYNWSIADW-SEYXRHQNSA-N,CCOC(=O)/C(C#N)=C(/CC)c1ccccc1,"Not specified, most likely a prism, grating, or hybrid spect",646.5461504642202,5002.501250625312,1992,4,False,False,TRANSMISSION,confirm,648.0,4000.0
C144489_1,C144489_1,C144489,PGLTVOMIXTUURA-UHFFFAOYSA-N,NC(=O)CI,"Not specified, most likely a prism, grating, or hybrid spect",625.8018085672268,4899.559039686428,2040,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C1445289_0,C1445289_0,C1445289,PPLWKAVZYGOSAY-UHFFFAOYSA-N,CC1(C)C(=Nc2ccccc2)C(C)(C)C1=Nc1ccccc1,"Not specified, most likely a prism, grating, or hybrid spect",625.7822277847309,4935.834155972359,2109,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C1445290_0,C1445290_0,C1445290,OIARWRGTJLHSAH-UHFFFAOYSA-N,CC1(C)C(=O)C(C)(C)C1=Nc1ccccc1,"Not specified, most likely a prism, grating, or hybrid spect",625.0078125976574,4950.495049504951,2052,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C1445325_0,C1445325_0,C1445325,JPNOFLCISAIPAL-UHFFFAOYSA-N,CC1(C)C(O)C(C)(C)C1Nc1ccccc1,"Not specified, most likely a prism, grating, or hybrid spect",625.2501000400159,4933.399111988159,2049,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C1445336_0,C1445336_0,C1445336,QJXQIRIBSXDMJF-UHFFFAOYSA-N,CC1(C)C(Nc2ccccc2)C(C)(C)C1Nc1ccccc1,"Not specified, most likely a prism, grating, or hybrid spect",624.7149737932068,4918.839153959666,2103,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C1445450_1,C1445450_1,C1445450,HDPNBNXLBDFELL-UHFFFAOYSA-N,COC(C)(OC)OC,"Not specified, most likely a prism, grating, or hybrid spect",624.7774230430409,4938.271604938272,2260,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C1445756_0,C1445756_0,C1445756,WOAFDHWYKSOANX-UHFFFAOYSA-N,CC(C)OP(C)(=O)OC(C)C,"Not specified, most likely a prism, grating, or hybrid spect",599.355,3972.5,4425,4,False,False,TRANSMISSION,confirm,600.0,3972.0
C14464290_0,C14464290_0,C14464290,SIFCHNIAAPMMKG-UHFFFAOYSA-N,CC(=O)ON1C(=O)CCC1=O,PERKIN-ELMER 21 (GRATING),666.0,4000.0,3335,2,False,False,,confirm,666.0,4000.0
C14491668_0,C14491668_0,C14491668,KWABLUYIOFEZOY-UHFFFAOYSA-N,CCCCCCCCOC(=O)CCC(=O)OCCCCCCCC,PERKIN-ELMER 521 (GRATING),274.214,3896.86,3601,4,False,False,TRANSMISSION,confirm,400.0,3896.0
C1450142_0,C1450142_0,C1450142,NEXSMEBSBIABKL-UHFFFAOYSA-N,C[Si](C)(C)[Si](C)(C)C,PERKIN-ELMER 521 (GRATING),225.0,3810.0,3586,2,False,False,,confirm,400.0,3810.0
C1450233_0,C1450233_0,C1450233,ZMHATUZXFSOVSC-UHFFFAOYSA-N,c1ccc([Si](c2ccccc2)(c2ccccc2)[Si](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,PERKIN-ELMER 521 (GRATING),226.0,3820.0,3595,2,False,False,,confirm,400.0,3820.0
C1452773_1,C1452773_1,C1452773,IBBMAWULFFBRKK-UHFFFAOYSA-N,NC(=O)c1ccccn1,DOW KBr FOREPRISM-GRATING,458.0,3800.0,3343,2,False,False,TRANSMISSION,confirm,458.0,3800.0
C1453505_0,C1453505_0,C1453505,HCCHMKIFYLZSOQ-UHFFFAOYSA-N,O=C(NC1CC1)C1CC1,PERKIN-ELMER,648.1847585835867,4875.670404680644,2029,4,False,False,TRANSMISSION,confirm,650.0,4000.0
C1453527_0,C1453527_0,C1453527,AEVSLBGUEKOQEE-UHFFFAOYSA-N,ON=C(C1CC1)C1CC1,"Not specified, most likely a grating spectrometer.",645.7862447529868,4948.045522018803,1925,4,False,False,TRANSMISSION,confirm,646.0,4000.0
C1454848_1,C1454848_1,C1454848,XGFDHKJUZCCPKQ-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCO,BECKMAN IR-9 (GRATING),399.0,3800.0,3402,2,False,False,TRANSMISSION,confirm,400.0,3800.0
C1457461_0,C1457461_0,C1457461,DVRWEKGUWZINTQ-UHFFFAOYSA-N,O=C1CSC(=S)N1c1ccccc1,"Not specified, most likely a prism, grating, or hybrid spect",623.3170439812507,4819.277108433735,2037,4,False,False,TRANSMISSION,confirm,624.0,4000.0
C145841845_0,C145841845_0,C145841845,RXXBBHGCAXVBES-UHFFFAOYSA-N,CC12CCC(=O)C(O)=C1CCC1C2CCC2(C)C1CCC2(C)O,PERKIN-ELMER 21 (GRATING),651.0,4000.0,3350,2,False,False,TRANSMISSION,confirm,652.0,4000.0
C1460986_0,C1460986_0,C1460986,LDBOQVVHBQWYRE-UHFFFAOYSA-N,Cc1ccc(C(C)C)cc1C(C)C,"Not specified, most likely a prism, grating, or hybrid spect",629.0613775186046,4916.420845624386,2023,4,False,False,TRANSMISSION,confirm,630.0,4000.0
C14618656_0,C14618656_0,C14618656,KQNFZEVUCSXNTH-UHFFFAOYSA-N,NC(=O)CSCC(N)=O,BECKMAN IR-9 (GRATING),413.0,3800.0,3388,2,False,False,TRANSMISSION,confirm,414.0,3800.0
C1462039_1,C1462039_1,C1462039,CAKWRXVKWGUISE-UHFFFAOYSA-N,CC1(O)CCCC1,DOW KBr FOREPRISM-GRATING,459.0,3800.0,3342,2,False,False,TRANSMISSION,confirm,460.0,3800.0
C14623586_0,C14623586_0,C14623586,KDVXWCSUTDEXFF-UHFFFAOYSA-N,Nc1cnc(S)nc1N,PERKIN-ELMER 21 (GRATING),602.478,3908.16,2691,4,False,False,TRANSMISSION,confirm,604.0,3908.0
C1464535_0,C1464535_0,C1464535,ZFIVKAOQEXOYFY-UHFFFAOYSA-N,C1OC1C1CO1,"Not specified, most likely a prism, grating, or hybrid spect",637.0400570787891,4816.955684007707,1984,4,False,False,TRANSMISSION,confirm,638.0,4000.0
C1466826_0,C1466826_0,C1466826,OAWXYINGQXLWOE-UHFFFAOYSA-N,CC(=O)Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(C)=O,PERKIN-ELMER 21 (GRATING),655.0,4000.0,3346,2,False,False,TRANSMISSION,confirm,656.0,4000.0
