file_id,analysis_id,sample_id,inchikey,smiles_canonical,instrument,x_min,x_max,n_points,resolution,is_multifragment,has_unusual_elements,sampling_procedure,split
3137b395-e546-4932-9443-9435e75f7539,507467,45989,IVTHOYRIKUXPBD-UHFFFAOYSA-N,CCOC(=O)N=S(=O)(c1ccc([N+](=O)[O-])cc1)C12CC(C1)C2,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
313f4fc2-85d1-46d8-ac3e-5985a5ab88a7,629118,77509,IMOCGYGQTYCGDY-UHFFFAOYSA-N,CCCCc1cnc2c(N)nc3ccccc3n12,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
3153d15f-feca-4acc-8fa6-d060f10b1880,509034,46356,NFNPGGQEMATDEF-UHFFFAOYSA-N,COc1ccc(N2c3ccccc3Oc3ccccc32)cc1-c1cccc(-c2cc(N3c4ccccc4Oc4ccccc43)ccc2OC)c1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
3155798e-8ebc-4af6-b2e2-1f95b0f3d3af,621853,76052,MZVWXNMVEPSDOD-UHFFFAOYSA-N,CC(C)COC(=O)c1c(N)c(C(=O)OCC(C)C)c(N)c(C(=O)OCC(C)C)c1N,Bruker Avance AV 400,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
31557e2b-761f-456a-95b8-574fd6ad2126,525569,49932,KPXAPSGOGAMFLW-UHFFFAOYSA-N,CCCCCc1cc2c(C)c(O)c(C)c(C)c2oc1=O,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant ATR,confirm
315819d1-4297-43f7-ac75-e64604153883,672971,87087,KTPIZOYTZMBWTA-UHFFFAOYSA-N,Cc1ccccc1Cn1c(-c2ccccc2)c(C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2ccccc21,Bruker Alpha-P ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
31c36c6b-2d90-4cd3-814d-5cf3919edd05,495387,42936,MLOTWJWIBHBDDT-BTDWIKORSA-N,C1=C/C2=C(\c3ccccc3)c3ccc4[n]3[Zn][n]3/c(cc/c3=C(\c3ccccc3)C3=N/C(=C\4c4ccc(-c5cc6ccc5CCc5ccc(c(-c7ccc(/C8=c9\cc/c%10[n]9[Zn][n]9c(ccc9/C(c9ccccc9)=C9/C=CC8=N9)/C(c8ccccc8)=C8/C=CC(=N8)\C=%10c8ccccc8)cc7)c5)CC6)cc4)C=C3)=C(/c3ccccc3)C1=N2,Bruker Alpha ATR,373.96442,3997.453,2559,,False,True,,confirm
31dd7150-40af-4ff9-9acb-f6ec0cfd4ffc,605494,71566,KUVSJEDELBLMHP-UHFFFAOYSA-N,[Cl-].[NH3+]c1cccc(-c2cn(-c3cnc4ccccc4n3)nn2)c1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,True,False,Diamant-ATR,confirm
31f5389a-1262-4ee0-854f-3a028f9bf3e9,579171,63301,WBKJCWCZCVCHLH-UHFFFAOYSA-N,O=P(c1ccccc1)(c1ccccc1)c1cc2ccc1CCc1ccc(cc1Br)CC2,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
31f66363-15be-4f48-baaa-90149ccbce8c,662580,84981,XSDMQMVIDCRHRR-UHFFFAOYSA-K,Cc1ccc2ccc3ccc(C)nc3c2n1.Cc1ccc2ccc3ccc(C)nc3c2n1.O=C([O][Eu]([O]C(=O)c1ccccc1F)[O]C(=O)c1ccccc1F)c1ccccc1F,Bruker Alpha,373.96442,3997.453,2559,4.0,True,True,Diamant-ATR,confirm
323b3b2b-57a8-44e1-a61b-9c33258cb041,501232,44400,LXKWSUYFYQCLRX-UHFFFAOYSA-N,CC(=O)CCC(=C1SCCS1)c1ccccc1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
324a7326-b9c3-4a12-8e90-a9aa971388a5,629398,77569,HVPGYAGVCOFPJH-UHFFFAOYSA-N,Fc1ccc(-c2nc3cc(C(F)(F)F)ccc3s2)cc1,BRUKER ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
325ea893-96c2-4c0a-b3a3-0dd16908ba98,527426,50197,HEUZWJQTESFHKU-UHFFFAOYSA-L,Fc1ccc(P(c2ccc(F)cc2)c2ccc(F)cc2)cc1.Fc1ccc(P(c2ccc(F)cc2)c2ccc(F)cc2)cc1.[Cu][I].[Cu][I].c1ccc(P(c2ccccc2)c2ccccn2)cc1,IR,373.96442,3997.453,2559,4.0,True,True,Diamant-ATR,confirm
325fe215-455d-4c86-be75-362775423118,501004,44343,WKNUABFOBBBWQC-UHFFFAOYSA-N,O=C(OI(OC(=O)c1cc(Cl)cc(Cl)c1)c1ccccc1)c1cc(Cl)cc(Cl)c1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
32669e92-bcd5-404b-8a32-f5ce845e7770,639050,79518,QLLLYNCAUWNZSY-UHFFFAOYSA-N,O=[N+]([O-])c1cccc2ccc(C(Br)(Br)Br)nc12,SHIMADZU IRTRACER-100,249.7859,4000.433,3890,,False,False,,dev
32748bd9-2da6-4111-9683-4e0e00c49ab7,524494,49746,GCOUUCTXNLMQAN-UHFFFAOYSA-N,Cc1ccc(P(c2ccc(C)cc2)c2ccccn2)cc1,IR,373.96442,3997.453,2559,4.0,False,False,Diamant- ATR,confirm
3280a1de-1d32-4225-8233-71d097a6cc6f,634193,78474,YXIJMMYJFBYEEB-UHFFFAOYSA-N,CCCCc1cnc2c(C(F)(F)F)nc3ccccc3n12,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,dev
32b12475-64ff-4915-b95e-f504546d3582,500500,44217,AMCPOEOUXQWESI-UHFFFAOYSA-N,CCCCCn1cc(C(=O)Cc2ccccc2)c2ccccc21,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
32b965c0-0200-4f47-b1a6-dfbd2d89e5c6,501296,44416,RDZXWYPWXOYFON-UHFFFAOYSA-N,Cc1ccc(Cn2nc(NC(=O)c3ccccc3)c3cccc(C(F)(F)F)c32)cc1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,dev
32e3f974-266a-49a0-8021-a05a4fa6dc58,605060,71856,AZIGGTBMCCWNPW-UHFFFAOYSA-N,Cc1nc2ccccc2nc1C=O,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
32fd030d-737c-47eb-95ff-1bb2c39e1d1a,501320,44422,CWJQNRZAIHGILS-UHFFFAOYSA-N,CCCC(=O)c1cn(Cc2ccc(C(F)(F)F)cc2)c2ccccc12,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
330c8bd1-0ffd-460b-824f-567d91a16dae,501476,44461,XFZZZOMHBHBURH-UHFFFAOYSA-N,CC(C)(C)OC(=O)CCCN,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
331ee655-7b31-417d-a943-8b61149587a3,639296,79582,XYXSWFSTLISVKT-UHFFFAOYSA-L,CN(C)C(=Nc1cccc2ccc(C3CCCCC3)nc12)N(C)C.CN(C)C(=Nc1cccc2ccc(C3CCCCC3)nc12)N(C)C.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],SHIMADZU IRTRACER-100,249.7859,4000.433,3890,,True,True,,confirm
3324c026-f6f5-4146-8e08-39799287ca3d,490382,41913,SJOKHIZPCGZHAT-UHFFFAOYSA-N,Clc1ccc(SC23CC(Sc4ccc(Cl)cc4)(C2)C3)cc1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
3351f706-eb72-46e8-96d6-b57b4631e257,502396,44691,IPTNLPIUHZDDKO-UHFFFAOYSA-N,CCOc1cc(OC)c2cc(Cc3ccc(F)cc3)c(=O)oc2c1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,dev
336cd183-6005-486f-a4a4-ccf771a99e14,500800,44292,KUBSRNAFSRADRJ-UHFFFAOYSA-N,CCCCSC12CC(C1)C2,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
336e1db6-936e-4f60-a6fc-931e2899a982,676413,87898,WHSCGUSTPPOIDC-CSKARUKUSA-N,CN(C)c1cc2c(/C=C/c3ccncc3)cc1CCc1ccc(cc1)CC2,FTIR Bruker IFS 88,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
337e22c2-cee2-4ad3-a615-ac19c70e26e5,500148,44129,ATCQGPIEAJDZIZ-UHFFFAOYSA-N,N#Cc1c(-n2c3ccccc3c3ccccc32)c(-c2nnc(-c3c(F)c(F)c(F)c(F)c3F)o2)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,dev
339669db-4744-47c9-8d3e-45244a2370e6,602742,71408,MPRWSIYLAUTZRJ-GHVJWSGMSA-N,CC(=O)NCc1cnn(Cc2ccccc2)c1/N=N/N(C(C)C)C(C)C,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
3397e22d-c512-485c-8185-fa5a78c05939,500460,44207,WEWHOQGGMKXBGI-UHFFFAOYSA-N,CCC(CCC(=O)OC)=C1SCCS1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
33e3f86e-2a4d-48c3-98c8-71fc38d66cd1,508472,46210,YYVNJMDZXBHEAA-UHFFFAOYSA-N,Cc1ccc2nc(-c3ccc([N+](=O)[O-])cc3)sc2c1,BRUKER ALPHA,373.82813,3997.4121,2560,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
33eaf322-4ad3-4b94-9e0c-d56f5c5c93da,500900,44317,PYGLVRGKSAJWOE-GOSISDBHSA-N,COC(=O)[C@H]1CC(=O)CN1C(=O)c1cc(OCc2ccccc2)ccc1[N+](=O)[O-],Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
33ec54ea-fb40-43b9-9ffa-8c325b6e77c3,501216,44396,OMYYMEJCUMGFRZ-UHFFFAOYSA-N,CCOc1cc(OC)c2cc(Cc3ccc(OC)cc3)c(=O)oc2c1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
340b9cdc-4583-45a9-9d51-df044bde9bed,648163,81728,RRIKWYIWYSETTC-UHFFFAOYSA-N,CC(=O)C1CCCCC1C(=C1SCCS1)c1ccccc1,Bruker Alpha,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
341397e8-3128-4350-85ca-7ec7b938c8f3,507331,45953,LFQXFMHDVUMDRF-UHFFFAOYSA-N,COC(=O)CCS(=N)(=O)C12CC(C1)C2,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
3420c7f2-cc96-49b7-b283-acf2c5979a0c,549598,55057,TZORKOGYGJIPLE-UHFFFAOYSA-N,c1ccc(Nc2cc3c(-c4ccccc4)cc2CCc2ccc(cc2)CC3)cc1,"Bruker, Alpha ATR",373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
34535829-1234-4ec8-81f7-abaf7c9fc903,512003,47107,RJOYWTPJYZNRJD-UHFFFAOYSA-N,Brc1cc2ccc1CCc1ccc(cc1)CC2,"Bruker, model IFS 88",373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
34ac844b-e636-4c1a-99f3-fdc7c7aee9fb,558958,57162,QFPQAGCPTOKOBM-UHFFFAOYSA-N,CC(=O)N1Cc2cn(C3CCCC3)nc2N=N1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
34cead22-448e-49ef-8f3d-48de1db5e964,499516,43971,OXWIEWFMRVJGNY-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)n2cccc2)cc1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
34d73508-f4ac-42f2-b5df-84a4a85d8d6e,502004,44593,UXWRDWRPWLLRBK-JWEKRMLRSA-N,C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,Bruker ALPHA,399.65625,3996.5625,1765,4.0,False,False,Instrument type and / or accessory,confirm
34f17cd1-eb9c-41b4-9201-745fb76f0ffa,548482,54803,BARKMNJQFMQDKN-UHFFFAOYSA-N,C[Si](C)(C)C#Cc1ccc2[nH]ccc2c1,Bruker Alpha,373.82813,3997.4121,2560,4.0,False,False,Diamant-ATR,confirm
3565d9ea-aa82-4301-b42e-66e6419a2c3f,510904,46829,PQNMDYKEGIJCTR-UHFFFAOYSA-N,Cc1ccc2nc(-c3ccc(F)cc3)sc2c1,BRUKER ALPHA,373.82813,3997.4121,2560,4.0,False,False,Diamant-ATR,dev
356688b6-9149-4da1-886d-ca40af3d99ac,501116,44371,JZDIDTZRRZBTNF-UHFFFAOYSA-N,O=C(Nc1nn(C(=O)c2ccccc2)c2ccccc12)c1ccccc1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
35cdb195-b950-4aa3-b72d-7d5df1cc3b0e,613796,74273,MKKNIUYAPHYFAO-UHFFFAOYSA-N,Nc1c(C(=O)OCc2ccccc2)c(N)c(C(=O)OCc2ccccc2)c(N)c1C(=O)OCc1ccccc1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,dev
35d974f0-54a4-436b-abf6-afb83eb3fa29,640128,79728,AGOIKVNHWRZZME-QURGRASLSA-N,CCCCCCCCOc1nc2ccccc2nc1/C=C/c1nc2cc(-c3ccc(F)cc3)c(-c3ccc(F)cc3)cc2nc1C,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
35f414d6-163b-47bb-bcbb-bc6e62e09d4a,628551,77427,XAKPOUMBAWIAJL-UHFFFAOYSA-N,Nc1nc2ccccc2nc1-n1cc(-c2ccccc2)nn1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,dev
35fac4b1-a8e6-4935-9674-2287b03ee774,549124,54939,KQBMPTUNDIHOQF-UHFFFAOYSA-N,CC(C)c1cc(Br)cc(C(C)C)n1,BRUKER ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
364fb279-5d5a-401f-b7d6-90969d47b7a2,636623,78972,LKSMCVFTDQIOMY-XOXGWFOHSA-N,CCCCCCCCOc1nc2ccccc2nc1/C=C/c1nc2cc(-c3ccccc3)c(-c3ccccc3)cc2nc1/C=C/c1nc2ccccc2nc1C,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,dev
3660a4f2-f6fa-40aa-aacc-3d54af1f7c64,501856,44556,DDRPCXLAQZKBJP-UHFFFAOYSA-N,NCc1ccco1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
366b1081-d292-470a-901d-dce7127548d6,502508,44719,IVJSFXWUGVWHLT-UHFFFAOYSA-N,CC(C)(C)[Si](OCCN)(c1ccccc1)c1ccccc1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
3684666d-9e5e-44de-87ee-afc0bb073a83,628066,77341,MRXCZHLKRNMFEL-UHFFFAOYSA-N,O=Cc1cc2ccc1CCc1ccc(c(C=O)c1)CC2,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
368cf761-21bb-48e4-bc8e-458ebf17cc03,499464,43958,REJBTXQSIQFRRE-NQFMHKJYSA-N,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
369dc0e0-2aa6-437d-8566-c537f05b42e8,618749,75464,IUGMVBUDECYPGB-UHFFFAOYSA-N,N#[N+][N-]c1cc(C(=O)O)ccc1C(=O)O,Bruker Alpha,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
36ba80b7-eede-4de7-9c1a-5f61d4374e08,631315,77922,QEFKCPWDVHVOQC-UHFFFAOYSA-N,COP(=O)(OC)c1cccc(F)c1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
370ca196-cd01-4c1b-8ea1-9b543ed0edc8,676463,87914,BPBOJZFNHXUUNG-UHFFFAOYSA-N,Nc1cc2ccc1CCc1ccc(cc1)CC2,FTIR Bruker IFS 88,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
370cedbd-dddb-4464-a174-d38805724d25,641261,79921,WWXKFQJWHMHAIR-UHFFFAOYSA-N,COc1ccccc1P(=O)(OC)OC,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,dev
370dea2e-df89-4f8e-b332-caf00c0a91b1,499372,43935,AFFNJUBBZUQAAF-IJTCTNLASA-N,COC(=O)[C@@H]1C[C@H](C(=O)N2[C@@H](C(=O)OC)C[C@@H](C(=O)N3[C@H](C(=O)OC)C[C@H](C(=O)O[C@@H]4C[C@H](C)CC[C@H]4C(C)C)[C@@H]3c3cccc(F)c3)[C@H]2c2cccc(Cl)c2)[C@H](c2cccc(Br)c2)N1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
370f162a-124b-4c52-8efc-8edf07c5f993,20704,2619,MKUFXENKLAEJKE-UHFFFAOYSA-N,Cc1cc(C(O)c2ccccc2[N+](=O)[O-])cc(C)n1,,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
372214e7-2e02-436f-99b1-a79b9c9383e2,608859,72660,FFRYUAVNPBUEIC-UHFFFAOYSA-N,O=c1cnc2ccccc2[nH]1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
3753e479-046d-4966-b52d-f3ddaf8fd6a7,507071,45888,ALPYHDRJUBWTEY-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(N=S(=O)(c2ccccc2)C23CC(C2)C3)cc1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
376ebd93-b23d-4439-a2ea-b8ef7ad28336,553805,55701,REIDAMBAPLIATC-UHFFFAOYSA-N,COC(=O)c1ccc(C(=O)O)cc1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
378a8e9d-9d22-4a99-afd0-7f65860ec880,500060,44107,GCRYBHUTYSZNKJ-UHFFFAOYSA-N,C#Cc1cc2ccc1CCc1ccc(cc1)CC2,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
37ab3b33-0a91-4e9f-a414-0c09fa35a122,629583,77597,JRVAJRFYXDELKJ-UHFFFAOYSA-N,CCOc1nc(-c2ccccc2)sc1C=O,Jasco FT/IR 6300,649.8934,4000.6047,3476,,False,False,,confirm
37b33594-a23e-4b4a-9fca-e4fe18c42d0d,502008,44594,JOYIXJKYQUJKQO-UHFFFAOYSA-N,COc1ccc(-c2nc(Cl)nc(Cl)n2)cc1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,dev
37ee8073-551b-44db-8870-88e0529faf65,500588,44239,CEAVSMBXRJIDBR-KCDWTJQASA-N,C=CCO[C@@H]1OC(COCc2ccccc2)[C@@H](OC(C)=O)[C@H](O[C@@H]2OC(COS(=O)(=O)c3ccc(C)cc3)[C@@H](OC(=O)CCC(C)=O)[C@H](OC(C)=O)C2OC(C)=O)C1NC(=O)C(Cl)(Cl)Cl,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
3853bd52-9f9d-4a17-8dd6-6650f56c8ec5,659021,84167,NUYMHLVXVLDFHG-UHFFFAOYSA-N,CC1=C(C#Cc2c(Cl)cc(OC3CCCCO3)cc2Cl)CCCC1=O,Bruker Alpha,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
3890c5e1-4582-4dbf-863f-c36695cc8f6d,630672,77799,OJXAATCZRHUZDB-UHFFFAOYSA-N,COP(=O)(OC)c1ccc(C)cc1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
389d63fd-c53f-480f-a109-9945b4bba3e4,500100,44117,YWTIJCZLLIZCKX-UHFFFAOYSA-N,N#Cc1c(-n2c3ccccc3c3ccccc32)c(-c2nnc(-c3ccc(C(=O)c4ccccc4)cc3)o2)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
38a70e37-f020-44d5-8b1d-a53063d23c8d,513572,47400,RNLYINNBMKDNJK-LURJTMIESA-N,CO[C@@H](C)c1cc(Br)ccc1Br,"Bruker, model IFS 88",373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
38aa6c1a-a9f9-4958-b98d-6c9636ce1d93,502064,44608,FYRHIOVKTDQVFC-UHFFFAOYSA-M,O=C1[N-]C(=O)c2ccccc21.[K+],Bruker ALPHA,373.96442,3997.453,2559,4.0,True,True,ATR platinum Diamond 1 Refl,confirm
38b354bd-5b66-4027-b1e3-8844d9bd2282,659784,84317,ITXYNAXQYYNFOZ-UHFFFAOYSA-N,O=C(N(Cc1ccc([N+](=O)[O-])cc1)c1ccccc1C#Cc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Bruker Alpha-P ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,dev
38bcfb9d-7266-45be-8f47-416c554cbd77,605282,71929,AHSWENVYXHLEHF-UHFFFAOYSA-N,CCCCc1cn(-c2cnc3ccccc3n2)nn1,Bruker Alpha ATR,373.96442,3997.453,2559,,False,False,,confirm
38d705aa-bc72-4561-ae5f-74a708e694bf,499088,43864,ABYZUZQRUYXHCW-UHFFFAOYSA-N,FC(F)(F)c1ccc(NC(=S)Nc2ccc(C(F)(F)F)cc2)cc1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
38d96080-021a-4ed3-98ff-10f3ed0b3b2f,500300,44167,IUEMPKXSZCGPLL-UHFFFAOYSA-N,CCCCCCCCn1nc(NC(=O)C(C)(C)C)c2cccc(C(F)(F)F)c21,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
38e4d514-540a-4db0-a5ac-a7c76e54e17b,499448,43954,GYLDXXLJMRTVSS-UHFFFAOYSA-N,CCCCNC(C)=O,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
38e6fa35-47e3-4a79-a4e2-0db30eabc395,659869,84333,OMFHQPMDZXRDRM-UHFFFAOYSA-N,Cc1ccccc1CN(C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccccc1C#Cc1ccccc1,Bruker Alpha-P ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
38e7337e-2417-47d5-bf7f-57e81e818b08,501396,44441,PBTXXVFXWAJEJI-UHFFFAOYSA-N,CN(C)c1cccc(C(=O)C2=CCCC=CCC2)c1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
38f631dc-9169-4cc3-9c9b-012902cc63bb,673344,87137,LUBINYNOHWELAF-UHFFFAOYSA-N,Cc1ccc(Cn2c(-c3ccc(F)cc3)c(C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c3ccccc32)cc1,Bruker Alpha-P ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,dev
3941b38a-b959-4de4-968d-cbbad32f14ca,509360,46437,DFNVJQOYTSHVCU-UHFFFAOYSA-N,Cc1ccc2nc(-c3ccc(NCc4ccccc4)cc3)sc2c1,BRUKER ALPHA,373.82813,3997.4121,2560,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
3941bc82-8097-4c72-bacc-ea82113d36cf,573915,61755,UODLICXQAZWDDJ-UHFFFAOYSA-N,CC(C)C(ON1C(C)(C)CCCC1(C)C)c1ccc(-c2cc(-c3ccc(C(ON4C(C)(C)CCCC4(C)C)C(C)C)cc3)cc(-c3ccc(C(ON4C(C)(C)CCCC4(C)C)C(C)C)cc3)c2)cc1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
394d2cf3-cb8f-46dc-8bf8-32bce7001d81,634596,78580,ZZMMSPYWOSXXGJ-UHFFFAOYSA-N,COC(=O)c1ccc(-c2cc3nc(C)c(CBr)nc3cc2-c2ccc(C(=O)OC)cc2)cc1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
3962f6dd-e9de-4002-9cb8-046a538f142d,500992,44340,RMDJFIMGJGNTAQ-UHFFFAOYSA-N,c1ccc2c(c1)c1ccccc1n2-c1ccc2[nH]c3c4ccc(c3c2c1)CCc1ccc(cc1)CC4,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
39751cd0-b6df-4456-bef6-242713781124,500576,44236,YZLFOCGRAREULA-HOJIBJPHSA-N,C=CCO[C@@H]1OC(Cn2cc([Si](C)(C)C)nn2)[C@@H](OC(=O)CCC(C)=O)[C@H](OC(C)=O)C1NC(=O)C(Cl)Cl,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
39a9e1e0-3189-46e6-a3d9-2f3bcfc37c1a,561746,58070,BIRLDGKMJJEZRI-UHFFFAOYSA-N,Brc1ccc(C(=C(c2ccc(Br)cc2)c2ccc(Br)cc2)c2ccc(Br)cc2)cc1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
39b920e3-a880-45fd-9a87-b418bac57b07,499424,43948,PIWPQQGMFPDEON-UHFFFAOYSA-N,O=S(=O)(Oc1ccc2ccncc2c1)C(F)(F)F,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
39d050c3-e8d5-4906-9ef6-f74d81fc91e6,550328,55242,UWSTXCXPGIGFCC-HTAPYJJXSA-N,CC1=CC[C@]2(C(=O)c3ccccc3Br)C(=O)c3ccccc3C(=O)[C@@H]2C1,Bruker Alpha,373.96442,3997.453,2559,4.0,False,False,Diamant- ATR,confirm
39e782b0-2535-42e6-ba38-aa23dbfe5527,500492,44215,BAQWSOACFXBNQI-UHFFFAOYSA-L,CS(=O)(=O)[O][Pd+2][O]S(C)(=O)=O.Nc1ccccc1-c1ccccc1.Nc1ccccc1-c1ccccc1,Bruker ALPHA,373.96442,3997.453,2559,4.0,True,True,Diamant-ATR,confirm
