rule_id,stratum,tier,group,truth_group,wn_min,wn_max,rule_intensity,rule_shape,requires,forbids,prominence,definition,n,n_pos,prevalence,TP,FP,FN,TN,sensitivity,specificity,PPV,NPV,LR_pos,LR_pos_lo,LR_pos_hi,LR_pos_boot_lo,LR_pos_boot_hi,LR_neg,LR_neg_lo,LR_neg_hi,underpowered,fp_enriched_groups
SMITH-BR7-CARB-AR-CO,main,group,aromatic organic carbonate,carbonate_organic,1775.0,1820.0,strong,any,,,0.1,+shape,1539,2,0.001,0,8,2,1529,0.0,0.995,0.0,0.999,30.16,2.2,413.26,,,0.84,0.51,1.39,True,
SMITH-BR7-CARB-AR-OCO,main,group,aromatic organic carbonate,carbonate_organic,1205.0,1230.0,strong,any,,,0.01,position,1539,2,0.001,2,902,0,635,1.0,0.413,0.002,1.0,1.42,0.85,2.36,,,0.4,0.03,5.07,True,
SMITH-BR7-CARB-AR-OCO,main,group,aromatic organic carbonate,carbonate_organic,1205.0,1230.0,strong,any,,,0.01,+intensity,1539,2,0.001,2,269,0,1268,1.0,0.825,0.007,1.0,4.76,2.83,7.98,,,0.2,0.02,2.54,True,
SMITH-BR7-CARB-AR-OCO,main,group,aromatic organic carbonate,carbonate_organic,1205.0,1230.0,strong,any,,,0.01,+shape,1539,2,0.001,2,269,0,1268,1.0,0.825,0.007,1.0,4.76,2.83,7.98,,,0.2,0.02,2.54,True,
SMITH-BR7-CARB-AR-OCO,main,group,aromatic organic carbonate,carbonate_organic,1205.0,1230.0,strong,any,,,0.02,position,1539,2,0.001,2,849,0,688,1.0,0.448,0.002,1.0,1.51,0.91,2.51,,,0.37,0.03,4.68,True,
SMITH-BR7-CARB-AR-OCO,main,group,aromatic organic carbonate,carbonate_organic,1205.0,1230.0,strong,any,,,0.02,+intensity,1539,2,0.001,2,269,0,1268,1.0,0.825,0.007,1.0,4.76,2.83,7.98,,,0.2,0.02,2.54,True,
SMITH-BR7-CARB-AR-OCO,main,group,aromatic organic carbonate,carbonate_organic,1205.0,1230.0,strong,any,,,0.02,+shape,1539,2,0.001,2,269,0,1268,1.0,0.825,0.007,1.0,4.76,2.83,7.98,,,0.2,0.02,2.54,True,
SMITH-BR7-CARB-AR-OCO,main,group,aromatic organic carbonate,carbonate_organic,1205.0,1230.0,strong,any,,,0.05,position,1539,2,0.001,2,719,0,818,1.0,0.532,0.003,1.0,1.78,1.07,2.96,,,0.31,0.02,3.93,True,
SMITH-BR7-CARB-AR-OCO,main,group,aromatic organic carbonate,carbonate_organic,1205.0,1230.0,strong,any,,,0.05,+intensity,1539,2,0.001,2,254,0,1283,1.0,0.835,0.008,1.0,5.04,3.0,8.46,,,0.2,0.02,2.51,True,
SMITH-BR7-CARB-AR-OCO,main,group,aromatic organic carbonate,carbonate_organic,1205.0,1230.0,strong,any,,,0.05,+shape,1539,2,0.001,2,254,0,1283,1.0,0.835,0.008,1.0,5.04,3.0,8.46,,,0.2,0.02,2.51,True,
SMITH-BR7-CARB-AR-OCO,main,group,aromatic organic carbonate,carbonate_organic,1205.0,1230.0,strong,any,,,0.1,position,1539,2,0.001,2,585,0,952,1.0,0.619,0.003,1.0,2.19,1.31,3.65,,,0.27,0.02,3.38,True,
SMITH-BR7-CARB-AR-OCO,main,group,aromatic organic carbonate,carbonate_organic,1205.0,1230.0,strong,any,,,0.1,+intensity,1539,2,0.001,2,242,0,1295,1.0,0.843,0.008,1.0,5.29,3.15,8.88,,,0.2,0.02,2.48,True,
SMITH-BR7-CARB-AR-OCO,main,group,aromatic organic carbonate,carbonate_organic,1205.0,1230.0,strong,any,,,0.1,+shape,1539,2,0.001,2,242,0,1295,1.0,0.843,0.008,1.0,5.29,3.15,8.88,,,0.2,0.02,2.48,True,
SMITH-BR7-CARB-OCC,main,group,organic carbonate,carbonate_organic,1000.0,1060.0,strong,any,,,0.01,position,1539,2,0.001,2,1469,0,68,1.0,0.044,0.001,1.0,0.87,0.53,1.45,,,3.74,0.29,47.49,True,
SMITH-BR7-CARB-OCC,main,group,organic carbonate,carbonate_organic,1000.0,1060.0,strong,any,,,0.01,+intensity,1539,2,0.001,1,362,1,1175,0.5,0.764,0.003,0.999,2.12,0.53,8.51,,,0.65,0.16,2.62,True,
SMITH-BR7-CARB-OCC,main,group,organic carbonate,carbonate_organic,1000.0,1060.0,strong,any,,,0.01,+shape,1539,2,0.001,1,362,1,1175,0.5,0.764,0.003,0.999,2.12,0.53,8.51,,,0.65,0.16,2.62,True,
SMITH-BR7-CARB-OCC,main,group,organic carbonate,carbonate_organic,1000.0,1060.0,strong,any,,,0.02,position,1539,2,0.001,2,1442,0,95,1.0,0.062,0.001,1.0,0.89,0.54,1.47,,,2.68,0.21,33.96,True,
SMITH-BR7-CARB-OCC,main,group,organic carbonate,carbonate_organic,1000.0,1060.0,strong,any,,,0.02,+intensity,1539,2,0.001,1,361,1,1176,0.5,0.765,0.003,0.999,2.13,0.53,8.54,,,0.65,0.16,2.61,True,
SMITH-BR7-CARB-OCC,main,group,organic carbonate,carbonate_organic,1000.0,1060.0,strong,any,,,0.02,+shape,1539,2,0.001,1,361,1,1176,0.5,0.765,0.003,0.999,2.13,0.53,8.54,,,0.65,0.16,2.61,True,
SMITH-BR7-CARB-OCC,main,group,organic carbonate,carbonate_organic,1000.0,1060.0,strong,any,,,0.05,position,1539,2,0.001,2,1364,0,173,1.0,0.113,0.001,1.0,0.94,0.57,1.56,,,1.48,0.12,18.63,True,
SMITH-BR7-CARB-OCC,main,group,organic carbonate,carbonate_organic,1000.0,1060.0,strong,any,,,0.05,+intensity,1539,2,0.001,1,359,1,1178,0.5,0.766,0.003,0.999,2.14,0.53,8.58,,,0.65,0.16,2.61,True,
SMITH-BR7-CARB-OCC,main,group,organic carbonate,carbonate_organic,1000.0,1060.0,strong,any,,,0.05,+shape,1539,2,0.001,1,359,1,1178,0.5,0.766,0.003,0.999,2.14,0.53,8.58,,,0.65,0.16,2.61,True,
SMITH-BR7-CARB-OCC,main,group,organic carbonate,carbonate_organic,1000.0,1060.0,strong,any,,,0.1,position,1539,2,0.001,2,1208,0,329,1.0,0.214,0.002,1.0,1.06,0.64,1.76,,,0.78,0.06,9.79,True,
SMITH-BR7-CARB-OCC,main,group,organic carbonate,carbonate_organic,1000.0,1060.0,strong,any,,,0.1,+intensity,1539,2,0.001,1,358,1,1179,0.5,0.767,0.003,0.999,2.15,0.54,8.61,,,0.65,0.16,2.61,True,
SMITH-BR7-CARB-OCC,main,group,organic carbonate,carbonate_organic,1000.0,1060.0,strong,any,,,0.1,+shape,1539,2,0.001,1,358,1,1179,0.5,0.767,0.003,0.999,2.15,0.54,8.61,,,0.65,0.16,2.61,True,
SMITH-BR8-AMD1-NH-STR,main,group,primary amide,amide_primary,3170.0,3370.0,any,any,,,0.01,position,1539,5,0.003,3,687,2,847,0.6,0.552,0.004,0.998,1.34,0.65,2.75,,,0.72,0.25,2.12,True,
SMITH-BR8-AMD1-NH-STR,main,group,primary amide,amide_primary,3170.0,3370.0,any,any,,,0.01,+intensity,1539,5,0.003,3,687,2,847,0.6,0.552,0.004,0.998,1.34,0.65,2.75,,,0.72,0.25,2.12,True,
SMITH-BR8-AMD1-NH-STR,main,group,primary amide,amide_primary,3170.0,3370.0,any,any,,,0.01,+shape,1539,5,0.003,3,687,2,847,0.6,0.552,0.004,0.998,1.34,0.65,2.75,,,0.72,0.25,2.12,True,
SMITH-BR8-AMD1-NH-STR,main,group,primary amide,amide_primary,3170.0,3370.0,any,any,,,0.02,position,1539,5,0.003,2,483,3,1051,0.4,0.685,0.004,0.997,1.27,0.43,3.73,,,0.88,0.43,1.79,True,
SMITH-BR8-AMD1-NH-STR,main,group,primary amide,amide_primary,3170.0,3370.0,any,any,,,0.02,+intensity,1539,5,0.003,2,483,3,1051,0.4,0.685,0.004,0.997,1.27,0.43,3.73,,,0.88,0.43,1.79,True,
SMITH-BR8-AMD1-NH-STR,main,group,primary amide,amide_primary,3170.0,3370.0,any,any,,,0.02,+shape,1539,5,0.003,2,483,3,1051,0.4,0.685,0.004,0.997,1.27,0.43,3.73,,,0.88,0.43,1.79,True,
SMITH-BR8-AMD1-NH-STR,main,group,primary amide,amide_primary,3170.0,3370.0,any,any,,,0.05,position,1539,5,0.003,1,367,4,1167,0.2,0.761,0.003,0.997,0.84,0.14,4.84,,,1.05,0.68,1.63,True,
SMITH-BR8-AMD1-NH-STR,main,group,primary amide,amide_primary,3170.0,3370.0,any,any,,,0.05,+intensity,1539,5,0.003,1,367,4,1167,0.2,0.761,0.003,0.997,0.84,0.14,4.84,,,1.05,0.68,1.63,True,
SMITH-BR8-AMD1-NH-STR,main,group,primary amide,amide_primary,3170.0,3370.0,any,any,,,0.05,+shape,1539,5,0.003,1,367,4,1167,0.2,0.761,0.003,0.997,0.84,0.14,4.84,,,1.05,0.68,1.63,True,
SMITH-BR8-AMD1-NH-STR,main,group,primary amide,amide_primary,3170.0,3370.0,any,any,,,0.1,position,1539,5,0.003,1,291,4,1243,0.2,0.81,0.003,0.997,1.05,0.18,6.1,,,0.99,0.64,1.53,True,
SMITH-BR8-AMD1-NH-STR,main,group,primary amide,amide_primary,3170.0,3370.0,any,any,,,0.1,+intensity,1539,5,0.003,1,291,4,1243,0.2,0.81,0.003,0.997,1.05,0.18,6.1,,,0.99,0.64,1.53,True,
SMITH-BR8-AMD1-NH-STR,main,group,primary amide,amide_primary,3170.0,3370.0,any,any,,,0.1,+shape,1539,5,0.003,1,291,4,1243,0.2,0.81,0.003,0.997,1.05,0.18,6.1,,,0.99,0.64,1.53,True,
SMITH-BR8-AMD-CO,main,group,amide,amides,1630.0,1680.0,strong,any,,,0.01,position,1539,223,0.145,181,681,42,635,0.812,0.483,0.21,0.938,1.57,1.45,1.7,,,0.39,0.3,0.52,False,
SMITH-BR8-AMD-CO,main,group,amide,amides,1630.0,1680.0,strong,any,,,0.01,+intensity,1539,223,0.145,105,201,118,1115,0.471,0.847,0.343,0.904,3.08,2.55,3.72,,,0.62,0.55,0.71,False,
SMITH-BR8-AMD-CO,main,group,amide,amides,1630.0,1680.0,strong,any,,,0.01,+shape,1539,223,0.145,105,201,118,1115,0.471,0.847,0.343,0.904,3.08,2.55,3.72,,,0.62,0.55,0.71,False,
SMITH-BR8-AMD-CO,main,group,amide,amides,1630.0,1680.0,strong,any,,,0.02,position,1539,223,0.145,175,541,48,775,0.785,0.589,0.244,0.942,1.91,1.74,2.1,,,0.37,0.28,0.47,False,
SMITH-BR8-AMD-CO,main,group,amide,amides,1630.0,1680.0,strong,any,,,0.02,+intensity,1539,223,0.145,105,199,118,1117,0.471,0.849,0.345,0.904,3.11,2.58,3.76,,,0.62,0.55,0.71,False,
SMITH-BR8-AMD-CO,main,group,amide,amides,1630.0,1680.0,strong,any,,,0.02,+shape,1539,223,0.145,105,199,118,1117,0.471,0.849,0.345,0.904,3.11,2.58,3.76,2.29,4.29,0.62,0.55,0.71,False,ketone_aromatic OR=8.5 (n=75); ketones OR=7.0 (n=83); carbonyl_any OR=6.5 (n=149)
SMITH-BR8-AMD-CO,main,group,amide,amides,1630.0,1680.0,strong,any,,,0.05,position,1539,223,0.145,165,366,58,950,0.74,0.722,0.311,0.942,2.66,2.37,2.99,,,0.36,0.29,0.45,False,
SMITH-BR8-AMD-CO,main,group,amide,amides,1630.0,1680.0,strong,any,,,0.05,+intensity,1539,223,0.145,105,196,118,1120,0.471,0.851,0.349,0.905,3.16,2.61,3.82,,,0.62,0.55,0.71,False,
SMITH-BR8-AMD-CO,main,group,amide,amides,1630.0,1680.0,strong,any,,,0.05,+shape,1539,223,0.145,105,196,118,1120,0.471,0.851,0.349,0.905,3.16,2.61,3.82,,,0.62,0.55,0.71,False,
SMITH-BR8-AMD-CO,main,group,amide,amides,1630.0,1680.0,strong,any,,,0.1,position,1539,223,0.145,163,310,60,1006,0.731,0.764,0.345,0.944,3.1,2.74,3.52,,,0.35,0.28,0.44,False,
SMITH-BR8-AMD-CO,main,group,amide,amides,1630.0,1680.0,strong,any,,,0.1,+intensity,1539,223,0.145,105,195,118,1121,0.471,0.852,0.35,0.905,3.18,2.63,3.84,,,0.62,0.55,0.7,False,
SMITH-BR8-AMD-CO,main,group,amide,amides,1630.0,1680.0,strong,any,,,0.1,+shape,1539,223,0.145,105,195,118,1121,0.471,0.852,0.35,0.905,3.18,2.63,3.84,,,0.62,0.55,0.7,False,
SMITH-BR8-AMD1-SCIS,main,group,primary amide,amide_primary,1620.0,1650.0,any,any,,,0.01,position,1539,5,0.003,2,560,3,974,0.4,0.635,0.004,0.997,1.1,0.37,3.21,,,0.94,0.46,1.93,True,
SMITH-BR8-AMD1-SCIS,main,group,primary amide,amide_primary,1620.0,1650.0,any,any,,,0.01,+intensity,1539,5,0.003,2,560,3,974,0.4,0.635,0.004,0.997,1.1,0.37,3.21,,,0.94,0.46,1.93,True,
SMITH-BR8-AMD1-SCIS,main,group,primary amide,amide_primary,1620.0,1650.0,any,any,,,0.01,+shape,1539,5,0.003,2,560,3,974,0.4,0.635,0.004,0.997,1.1,0.37,3.21,,,0.94,0.46,1.93,True,
SMITH-BR8-AMD1-SCIS,main,group,primary amide,amide_primary,1620.0,1650.0,any,any,,,0.02,position,1539,5,0.003,1,457,4,1077,0.2,0.702,0.002,0.996,0.67,0.12,3.88,,,1.14,0.73,1.77,True,
SMITH-BR8-AMD1-SCIS,main,group,primary amide,amide_primary,1620.0,1650.0,any,any,,,0.02,+intensity,1539,5,0.003,1,457,4,1077,0.2,0.702,0.002,0.996,0.67,0.12,3.88,,,1.14,0.73,1.77,True,
SMITH-BR8-AMD1-SCIS,main,group,primary amide,amide_primary,1620.0,1650.0,any,any,,,0.02,+shape,1539,5,0.003,1,457,4,1077,0.2,0.702,0.002,0.996,0.67,0.12,3.88,,,1.14,0.73,1.77,True,
SMITH-BR8-AMD1-SCIS,main,group,primary amide,amide_primary,1620.0,1650.0,any,any,,,0.05,position,1539,5,0.003,1,288,4,1246,0.2,0.812,0.003,0.997,1.07,0.18,6.17,,,0.98,0.63,1.53,True,
SMITH-BR8-AMD1-SCIS,main,group,primary amide,amide_primary,1620.0,1650.0,any,any,,,0.05,+intensity,1539,5,0.003,1,288,4,1246,0.2,0.812,0.003,0.997,1.07,0.18,6.17,,,0.98,0.63,1.53,True,
SMITH-BR8-AMD1-SCIS,main,group,primary amide,amide_primary,1620.0,1650.0,any,any,,,0.05,+shape,1539,5,0.003,1,288,4,1246,0.2,0.812,0.003,0.997,1.07,0.18,6.17,,,0.98,0.63,1.53,True,
SMITH-BR8-AMD1-SCIS,main,group,primary amide,amide_primary,1620.0,1650.0,any,any,,,0.1,position,1539,5,0.003,1,240,4,1294,0.2,0.844,0.004,0.997,1.28,0.22,7.41,,,0.95,0.61,1.47,True,
SMITH-BR8-AMD1-SCIS,main,group,primary amide,amide_primary,1620.0,1650.0,any,any,,,0.1,+intensity,1539,5,0.003,1,240,4,1294,0.2,0.844,0.004,0.997,1.28,0.22,7.41,,,0.95,0.61,1.47,True,
SMITH-BR8-AMD1-SCIS,main,group,primary amide,amide_primary,1620.0,1650.0,any,any,,,0.1,+shape,1539,5,0.003,1,240,4,1294,0.2,0.844,0.004,0.997,1.28,0.22,7.41,,,0.95,0.61,1.47,True,
SMITH-BR8-AMD1-CN,main,group,primary amide,amide_primary,1390.0,1430.0,any,any,,,0.01,position,1539,5,0.003,3,1223,2,311,0.6,0.203,0.002,0.994,0.75,0.37,1.54,,,1.97,0.67,5.8,True,
SMITH-BR8-AMD1-CN,main,group,primary amide,amide_primary,1390.0,1430.0,any,any,,,0.01,+intensity,1539,5,0.003,3,1223,2,311,0.6,0.203,0.002,0.994,0.75,0.37,1.54,,,1.97,0.67,5.8,True,
SMITH-BR8-AMD1-CN,main,group,primary amide,amide_primary,1390.0,1430.0,any,any,,,0.01,+shape,1539,5,0.003,3,1223,2,311,0.6,0.203,0.002,0.994,0.75,0.37,1.54,,,1.97,0.67,5.8,True,
SMITH-BR8-AMD1-CN,main,group,primary amide,amide_primary,1390.0,1430.0,any,any,,,0.02,position,1539,5,0.003,3,1156,2,378,0.6,0.246,0.003,0.995,0.8,0.39,1.63,,,1.62,0.55,4.77,True,
SMITH-BR8-AMD1-CN,main,group,primary amide,amide_primary,1390.0,1430.0,any,any,,,0.02,+intensity,1539,5,0.003,3,1156,2,378,0.6,0.246,0.003,0.995,0.8,0.39,1.63,,,1.62,0.55,4.77,True,
SMITH-BR8-AMD1-CN,main,group,primary amide,amide_primary,1390.0,1430.0,any,any,,,0.02,+shape,1539,5,0.003,3,1156,2,378,0.6,0.246,0.003,0.995,0.8,0.39,1.63,,,1.62,0.55,4.77,True,
SMITH-BR8-AMD1-CN,main,group,primary amide,amide_primary,1390.0,1430.0,any,any,,,0.05,position,1539,5,0.003,3,1005,2,529,0.6,0.345,0.003,0.996,0.92,0.45,1.88,,,1.16,0.4,3.4,True,
SMITH-BR8-AMD1-CN,main,group,primary amide,amide_primary,1390.0,1430.0,any,any,,,0.05,+intensity,1539,5,0.003,3,1005,2,529,0.6,0.345,0.003,0.996,0.92,0.45,1.88,,,1.16,0.4,3.4,True,
SMITH-BR8-AMD1-CN,main,group,primary amide,amide_primary,1390.0,1430.0,any,any,,,0.05,+shape,1539,5,0.003,3,1005,2,529,0.6,0.345,0.003,0.996,0.92,0.45,1.88,,,1.16,0.4,3.4,True,
SMITH-BR8-AMD1-CN,main,group,primary amide,amide_primary,1390.0,1430.0,any,any,,,0.1,position,1539,5,0.003,2,819,3,715,0.4,0.466,0.002,0.996,0.75,0.26,2.19,,,1.29,0.63,2.64,True,
SMITH-BR8-AMD1-CN,main,group,primary amide,amide_primary,1390.0,1430.0,any,any,,,0.1,+intensity,1539,5,0.003,2,819,3,715,0.4,0.466,0.002,0.996,0.75,0.26,2.19,,,1.29,0.63,2.64,True,
SMITH-BR8-AMD1-CN,main,group,primary amide,amide_primary,1390.0,1430.0,any,any,,,0.1,+shape,1539,5,0.003,2,819,3,715,0.4,0.466,0.002,0.996,0.75,0.26,2.19,,,1.29,0.63,2.64,True,
SMITH-BR8-AMD1-WAG,main,group,primary amide,amide_primary,600.0,750.0,any,any,,,0.01,position,1539,5,0.003,5,1511,0,23,1.0,0.015,0.003,1.0,0.93,0.73,1.19,,,5.44,0.37,79.71,True,
SMITH-BR8-AMD1-WAG,main,group,primary amide,amide_primary,600.0,750.0,any,any,,,0.01,+intensity,1539,5,0.003,5,1511,0,23,1.0,0.015,0.003,1.0,0.93,0.73,1.19,,,5.44,0.37,79.71,True,
SMITH-BR8-AMD1-WAG,main,group,primary amide,amide_primary,600.0,750.0,any,any,,,0.01,+shape,1539,5,0.003,5,1511,0,23,1.0,0.015,0.003,1.0,0.93,0.73,1.19,,,5.44,0.37,79.71,True,
SMITH-BR8-AMD1-WAG,main,group,primary amide,amide_primary,600.0,750.0,any,any,,,0.02,position,1539,5,0.003,5,1501,0,33,1.0,0.022,0.003,1.0,0.94,0.74,1.19,,,3.82,0.26,55.41,True,
SMITH-BR8-AMD1-WAG,main,group,primary amide,amide_primary,600.0,750.0,any,any,,,0.02,+intensity,1539,5,0.003,5,1501,0,33,1.0,0.022,0.003,1.0,0.94,0.74,1.19,,,3.82,0.26,55.41,True,
SMITH-BR8-AMD1-WAG,main,group,primary amide,amide_primary,600.0,750.0,any,any,,,0.02,+shape,1539,5,0.003,5,1501,0,33,1.0,0.022,0.003,1.0,0.94,0.74,1.19,,,3.82,0.26,55.41,True,
SMITH-BR8-AMD1-WAG,main,group,primary amide,amide_primary,600.0,750.0,any,any,,,0.05,position,1539,5,0.003,5,1461,0,73,1.0,0.048,0.003,1.0,0.96,0.76,1.23,,,1.74,0.12,24.96,True,
SMITH-BR8-AMD1-WAG,main,group,primary amide,amide_primary,600.0,750.0,any,any,,,0.05,+intensity,1539,5,0.003,5,1461,0,73,1.0,0.048,0.003,1.0,0.96,0.76,1.23,,,1.74,0.12,24.96,True,
SMITH-BR8-AMD1-WAG,main,group,primary amide,amide_primary,600.0,750.0,any,any,,,0.05,+shape,1539,5,0.003,5,1461,0,73,1.0,0.048,0.003,1.0,0.96,0.76,1.23,,,1.74,0.12,24.96,True,
SMITH-BR8-AMD1-WAG,main,group,primary amide,amide_primary,600.0,750.0,any,any,,,0.1,position,1539,5,0.003,5,1391,0,143,1.0,0.093,0.004,1.0,1.01,0.79,1.29,,,0.89,0.06,12.72,True,
SMITH-BR8-AMD1-WAG,main,group,primary amide,amide_primary,600.0,750.0,any,any,,,0.1,+intensity,1539,5,0.003,5,1391,0,143,1.0,0.093,0.004,1.0,1.01,0.79,1.29,,,0.89,0.06,12.72,True,
SMITH-BR8-AMD1-WAG,main,group,primary amide,amide_primary,600.0,750.0,any,any,,,0.1,+shape,1539,5,0.003,5,1391,0,143,1.0,0.093,0.004,1.0,1.01,0.79,1.29,,,0.89,0.06,12.72,True,
SMITH-BR8-AMD2-NH-STR,main,group,secondary amide,amide_secondary,3170.0,3370.0,any,any,,,0.01,position,1539,147,0.096,141,549,6,843,0.959,0.606,0.204,0.993,2.43,2.26,2.62,,,0.07,0.03,0.15,False,
SMITH-BR8-AMD2-NH-STR,main,group,secondary amide,amide_secondary,3170.0,3370.0,any,any,,,0.01,+intensity,1539,147,0.096,141,549,6,843,0.959,0.606,0.204,0.993,2.43,2.26,2.62,,,0.07,0.03,0.15,False,
SMITH-BR8-AMD2-NH-STR,main,group,secondary amide,amide_secondary,3170.0,3370.0,any,any,,,0.01,+shape,1539,147,0.096,141,549,6,843,0.959,0.606,0.204,0.993,2.43,2.26,2.62,,,0.07,0.03,0.15,False,
SMITH-BR8-AMD2-NH-STR,main,group,secondary amide,amide_secondary,3170.0,3370.0,any,any,,,0.02,position,1539,147,0.096,138,347,9,1045,0.939,0.751,0.285,0.991,3.77,3.41,4.16,,,0.08,0.04,0.15,False,
SMITH-BR8-AMD2-NH-STR,main,group,secondary amide,amide_secondary,3170.0,3370.0,any,any,,,0.02,+intensity,1539,147,0.096,138,347,9,1045,0.939,0.751,0.285,0.991,3.77,3.41,4.16,,,0.08,0.04,0.15,False,
SMITH-BR8-AMD2-NH-STR,main,group,secondary amide,amide_secondary,3170.0,3370.0,any,any,,,0.02,+shape,1539,147,0.096,138,347,9,1045,0.939,0.751,0.285,0.991,3.77,3.41,4.16,3.22,4.51,0.08,0.04,0.15,False,alkyne_terminal OR=41.3 (n=19); amine_primary OR=17.1 (n=63); amine_primary_aromatic OR=15.3 (n=50)
SMITH-BR8-AMD2-NH-STR,main,group,secondary amide,amide_secondary,3170.0,3370.0,any,any,,,0.05,position,1539,147,0.096,131,237,16,1155,0.891,0.83,0.356,0.986,5.23,4.6,5.95,,,0.13,0.08,0.21,False,
SMITH-BR8-AMD2-NH-STR,main,group,secondary amide,amide_secondary,3170.0,3370.0,any,any,,,0.05,+intensity,1539,147,0.096,131,237,16,1155,0.891,0.83,0.356,0.986,5.23,4.6,5.95,,,0.13,0.08,0.21,False,
SMITH-BR8-AMD2-NH-STR,main,group,secondary amide,amide_secondary,3170.0,3370.0,any,any,,,0.05,+shape,1539,147,0.096,131,237,16,1155,0.891,0.83,0.356,0.986,5.23,4.6,5.95,,,0.13,0.08,0.21,False,
SMITH-BR8-AMD2-NH-STR,main,group,secondary amide,amide_secondary,3170.0,3370.0,any,any,,,0.1,position,1539,147,0.096,108,184,39,1208,0.735,0.868,0.37,0.969,5.56,4.71,6.56,,,0.31,0.23,0.4,False,
SMITH-BR8-AMD2-NH-STR,main,group,secondary amide,amide_secondary,3170.0,3370.0,any,any,,,0.1,+intensity,1539,147,0.096,108,184,39,1208,0.735,0.868,0.37,0.969,5.56,4.71,6.56,,,0.31,0.23,0.4,False,
SMITH-BR8-AMD2-NH-STR,main,group,secondary amide,amide_secondary,3170.0,3370.0,any,any,,,0.1,+shape,1539,147,0.096,108,184,39,1208,0.735,0.868,0.37,0.969,5.56,4.71,6.56,,,0.31,0.23,0.4,False,
SMITH-BR8-AMD2-NH-IPB,main,group,secondary amide,amide_secondary,1515.0,1570.0,strong,any,,,0.01,position,1539,147,0.096,139,959,8,433,0.946,0.311,0.127,0.982,1.37,1.3,1.45,,,0.17,0.09,0.34,False,
SMITH-BR8-AMD2-NH-IPB,main,group,secondary amide,amide_secondary,1515.0,1570.0,strong,any,,,0.01,+intensity,1539,147,0.096,65,159,82,1233,0.442,0.886,0.29,0.938,3.87,3.07,4.89,,,0.63,0.54,0.73,False,
SMITH-BR8-AMD2-NH-IPB,main,group,secondary amide,amide_secondary,1515.0,1570.0,strong,any,,,0.01,+shape,1539,147,0.096,65,159,82,1233,0.442,0.886,0.29,0.938,3.87,3.07,4.89,,,0.63,0.54,0.73,False,
SMITH-BR8-AMD2-NH-IPB,main,group,secondary amide,amide_secondary,1515.0,1570.0,strong,any,,,0.02,position,1539,147,0.096,138,870,9,522,0.939,0.375,0.137,0.983,1.5,1.42,1.59,,,0.16,0.09,0.31,False,
SMITH-BR8-AMD2-NH-IPB,main,group,secondary amide,amide_secondary,1515.0,1570.0,strong,any,,,0.02,+intensity,1539,147,0.096,65,159,82,1233,0.442,0.886,0.29,0.938,3.87,3.07,4.89,,,0.63,0.54,0.73,False,
SMITH-BR8-AMD2-NH-IPB,main,group,secondary amide,amide_secondary,1515.0,1570.0,strong,any,,,0.02,+shape,1539,147,0.096,65,159,82,1233,0.442,0.886,0.29,0.938,3.87,3.07,4.89,2.79,5.25,0.63,0.54,0.73,False,nitro OR=9.4 (n=25); ketone_aromatic OR=3.2 (n=38); n_h_any OR=2.9 (n=42)
SMITH-BR8-AMD2-NH-IPB,main,group,secondary amide,amide_secondary,1515.0,1570.0,strong,any,,,0.05,position,1539,147,0.096,136,715,11,677,0.925,0.486,0.16,0.984,1.8,1.68,1.93,,,0.15,0.09,0.27,False,
SMITH-BR8-AMD2-NH-IPB,main,group,secondary amide,amide_secondary,1515.0,1570.0,strong,any,,,0.05,+intensity,1539,147,0.096,64,159,83,1233,0.435,0.886,0.287,0.937,3.81,3.01,4.82,,,0.64,0.55,0.74,False,
SMITH-BR8-AMD2-NH-IPB,main,group,secondary amide,amide_secondary,1515.0,1570.0,strong,any,,,0.05,+shape,1539,147,0.096,64,159,83,1233,0.435,0.886,0.287,0.937,3.81,3.01,4.82,,,0.64,0.55,0.74,False,
SMITH-BR8-AMD2-NH-IPB,main,group,secondary amide,amide_secondary,1515.0,1570.0,strong,any,,,0.1,position,1539,147,0.096,130,564,17,828,0.884,0.595,0.187,0.98,2.18,2.0,2.38,,,0.19,0.12,0.3,False,
SMITH-BR8-AMD2-NH-IPB,main,group,secondary amide,amide_secondary,1515.0,1570.0,strong,any,,,0.1,+intensity,1539,147,0.096,63,156,84,1236,0.429,0.888,0.288,0.936,3.82,3.01,4.85,,,0.64,0.56,0.74,False,
SMITH-BR8-AMD2-NH-IPB,main,group,secondary amide,amide_secondary,1515.0,1570.0,strong,any,,,0.1,+shape,1539,147,0.096,63,156,84,1236,0.429,0.888,0.288,0.936,3.82,3.01,4.85,,,0.64,0.56,0.74,False,
SMITH-BR8-AMD2-CN,main,group,secondary amide,amide_secondary,1230.0,1310.0,any,any,,,0.01,position,1539,147,0.096,134,1328,13,64,0.912,0.046,0.092,0.831,0.96,0.91,1.01,,,1.92,1.09,3.41,False,
SMITH-BR8-AMD2-CN,main,group,secondary amide,amide_secondary,1230.0,1310.0,any,any,,,0.01,+intensity,1539,147,0.096,134,1328,13,64,0.912,0.046,0.092,0.831,0.96,0.91,1.01,,,1.92,1.09,3.41,False,
SMITH-BR8-AMD2-CN,main,group,secondary amide,amide_secondary,1230.0,1310.0,any,any,,,0.01,+shape,1539,147,0.096,134,1328,13,64,0.912,0.046,0.092,0.831,0.96,0.91,1.01,,,1.92,1.09,3.41,False,
