file_id,file_path,file_size_bytes,in_metadata,sample_id,analysis_id,analysis_kind,attachment_id,attachment_filename,attachment_identifier,instrument,authors,author_orcids,affiliations,reported_ir_text,smiles_raw,parser,parse_error,smiles_canonical,inchikey,formula,n_fragments,is_multifragment,elements,unusual_elements,has_unusual_elements,n_heavy_atoms,smiles_valid,fg_alkane,fg_methyl,fg_alkene,fg_alkyne,fg_alcohols,fg_amines,fg_nitriles,fg_aromatics,fg_alkyl_halides,fg_esters,fg_ketones,fg_aldehydes,fg_carboxylic_acids,fg_ether,fg_acyl_halides,fg_amides,fg_nitro,fg_aromatic_mono,fg_aromatic_ortho,fg_aromatic_meta,fg_aromatic_para,data_type,data_class,x_units,y_units_raw,y_units,n_points,x_min,x_max,x_step_mean,resolution,y_min,y_max,n_nan,has_xy_data,jcamp_title,jcamp_origin,jcamp_owner,jcamp_date,jcamp_version,n_blocks,flag_unreadable,flag_no_xy_data,flag_no_smiles,flag_invalid_smiles,flag_few_points,flag_range_incomplete,flag_constant_y,flag_nan_y,qc_pass,attachment_kind,is_primary_export
615a0203-8bad-44a7-b996-47aac6cb0dc0,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/615a0203-8bad-44a7-b996-47aac6cb0dc0,30372,True,86494,669764,CHMO:0000630 | infrared absorption spectroscopy (IR),226489,SAM-130.dx,23/615a0203-8bad-44a7-b996-47aac6cb0dc0,FT-IR Bruker IFS 88,Sarah Al Muthafer,,"IOC, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 3502 (w), 2924 (s), 2853 (m), 1451 (m), 1383 (w), 1358 (m), 1255 (m), 1188 (w), 1147 (w), 1133 (w), 1089 (s), 1067 (vs), 1054 (vs), 1027 (s), 973 (m), 953 (m), 926 (m), 898 (vs), 861 (m), 837 (m), 803 (w), 754 (s), 738 (vs), 697 (vs), 650 (w), 633 (w), 606 (w), 589 (w), 562 (w), 458 (m), 438 (m), 402 (m) cm–1.",IC1=CC[C@]2([C@]1(C)CC[C@H]1[C@H]2CC[C@@H]2[C@]1(C)CC[C@@H](C2)OCc1ccccc1)O,jcamp,,C[C@]12CC[C@H](OCc3ccccc3)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(I)=CC[C@]12O,ZQYIAZUUTSEOHI-SIGVLJBRSA-N,C26H35IO2,1,False,C H I O,,False,29,True,True,True,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,INFRARED SPECTRUM,,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,4,0.7291515482399237,0.964877845395424,0,True,SAM130,Angelika Moesle,,25/3/2022,4.24,1,False,False,False,False,False,False,False,False,True,.dx,True
615b68dc-09be-430b-b574-b1678b353f35,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/615b68dc-09be-430b-b574-b1678b353f35,30447,True,50263,527768,CHMO:0000630 | infrared absorption spectroscopy (IR),93669,JMB-053.dx,10/615b68dc-09be-430b-b574-b1678b353f35,IR,Jasmin Busch; Olaf Fuhr,,"Institute of Organic Chemistry, Karlsruhe Institute of Technology, Germany; Institute of Nanotechnology (INT) and Karlsruhe Nano Micro Facility (KNMF), Karlsruhe Institute of Technology, Germany","IR (ATR) 𝜈̃ [cm–1] = 3049 (vw), 1606 (w), 1437 (vw), 1397 (w), 1319 (s), 1163 (m), 1120 (m), 1059 (m), 1015 (m), 831 (m), 742 (w), 694 (m), 634 (vw), 597 (m), 517 (m), 496 (w), 463 (w), 413 (w).",FC(c1ccc(cc1)P(c1ccc(cc1)C(F)(F)F)c1ccc(cc1)C(F)(F)F)(F)F.FC(c1ccc(cc1)P(c1ccc(cc1)C(F)(F)F)c1ccc(cc1)C(F)(F)F)(F)F.Cc1ccnc(c1)P(c1ccccc1)c1ccccc1.[Cu]I.[Cu]I,jcamp,,Cc1ccnc(P(c2ccccc2)c2ccccc2)c1.FC(F)(F)c1ccc(P(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)cc1.FC(F)(F)c1ccc(P(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)cc1.[Cu][I].[Cu][I],FMGUCHPYMWQCJE-UHFFFAOYSA-L,C60H40Cu2F18I2NP3,5,True,C Cu F H I N P,Cu,True,86,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,INFRARED SPECTRUM,,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,4,0.3577848659259325,0.9696804241342472,0,True,J. Busch JMB053,Angelika Moesle,,3/4/2018,4.24,1,False,False,False,False,False,False,False,False,True,.dx,True
61750286-74c5-4f09-991f-ebd5aca3f12e,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/61750286-74c5-4f09-991f-ebd5aca3f12e,30402,True,63312,579218,CHMO:0000630 | infrared absorption spectroscopy (IR),138596,CZ-213.dx,14/61750286-74c5-4f09-991f-ebd5aca3f12e,"Bruker, model IFS 88",Christoph Zippel; Daniel Knoll,,"Institute of Organic Chemistry, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 2925 (w), 2887 (vw), 2851 (w), 1581 (w), 1475 (w), 1434 (m), 1390 (w), 1181 (vs), 1157 (w), 1115 (s), 1101 (m), 1067 (w), 1030 (w), 997 (w), 965 (vw), 921 (w), 909 (w), 873 (w), 844 (w), 816 (w), 793 (w), 755 (w), 747 (m), 728 (w), 717 (s), 703 (vs), 693 (vs), 667 (w), 640 (w), 601 (w), 579 (w), 557 (vs), 535 (vs), 514 (vs), 480 (s), 460 (m), 426 (s), 411 (w), 405 (w), 390 (w) cm–1.",Brc1cc2CCc3ccc(CCc1cc2)c(c3)P(=O)(c1ccccc1)c1ccccc1,jcamp,,O=P(c1ccccc1)(c1ccccc1)c1cc2ccc1CCc1ccc(cc1Br)CC2,WBKJCWCZCVCHLH-UHFFFAOYSA-N,C28H24BrOP,1,False,Br C H O P,,False,31,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,INFRARED SPECTRUM,,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,4,0.4237328156786477,0.8820541471080616,0,True,CZ-213,Lara,,19/3/2020,4.24,1,False,False,False,False,False,False,False,False,True,.dx,True
61804197-8422-4a5a-9d3d-39dc14745879,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/61804197-8422-4a5a-9d3d-39dc14745879,30961,True,43965,499492,CHMO:0000630 | infrared absorption spectroscopy (IR),67931,X7480.edit.jdx,7/61804197-8422-4a5a-9d3d-39dc14745879,Bruker ALPHA,Zhen Zhang; Stefan Bräse,,"Institute of Organic Chemistry, Karlsruhe Institute of Technology, Germany; Institute of Toxicology and Genetics, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 2955, 1714, 1608, 1575, 1560, 1521, 1496, 1426, 1402, 1310, 1286, 1273, 1232, 1187, 1146, 1103, 1054, 1021, 999, 953, 919, 899, 873, 850, 841, 816, 778, 762, 742, 730, 703, 667, 656, 632, 582, 540, 513, 496, 476, 429 cm–1.",COC(=O)c1ccc(cc1)c1ccc(cc1n1cncc1)C(=O)OC,jcamp,,COC(=O)c1ccc(-c2ccc(C(=O)OC)cc2-n2ccnc2)cc1,RPPUOUFXOHYXAO-UHFFFAOYSA-N,C19H16N2O4,1,False,C H N O,,False,25,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,INFRARED SPECTRUM,XYDATA,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,,0.5692408113910473,0.962270145266668,0,True,X7480,ComPlat,,,5.0,4,False,False,False,False,False,False,False,False,True,.jdx,False
61835749-089a-4cbc-a0c7-2cd337dff269,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/61835749-089a-4cbc-a0c7-2cd337dff269,28806,True,44266,500696,CHMO:0000630 | infrared absorption spectroscopy (IR),69132,X8527.dx,7/61835749-089a-4cbc-a0c7-2cd337dff269,Bruker ALPHA,Yu-Chieh Huang,,"Institute of Toxicology and Genetics, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 3031, 2948, 2928, 2905, 2868, 2830, 2364, 1856, 1740, 1591, 1510, 1492, 1462, 1441, 1421, 1397, 1329, 1317, 1293, 1279, 1261, 1235, 1210, 1179, 1154, 1130, 1105, 1045, 1024, 880, 870, 839, 816, 751, 732, 715, 698, 690, 646, 620, 608, 589, 527, 507, 487, 470, 433, 402 cm–1.",COc1ccc(c(c1)c1ccc(cc1)N(c1ccc(cc1)c1cc(OC)ccc1OC)c1ccccc1)OC,jcamp,,COc1ccc(OC)c(-c2ccc(N(c3ccccc3)c3ccc(-c4cc(OC)ccc4OC)cc3)cc2)c1,DVDYXPCYVIOPDY-UHFFFAOYSA-N,C34H31NO4,1,False,C H N O,,False,39,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,INFRARED SPECTRUM,,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,4,0.41086566643752637,0.9274671126190424,0,True,X8527,ComPlat,,31/10/2018,4.24,1,False,False,False,False,False,False,False,False,True,.dx,True
618ab98b-b47f-4d86-a208-187943e97f1a,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/618ab98b-b47f-4d86-a208-187943e97f1a,30390,True,45164,504220,CHMO:0000630 | infrared absorption spectroscopy (IR),72038,DMK-HES11.dx,8/618ab98b-b47f-4d86-a208-187943e97f1a,Bruker Alpha ATR,Daniel Knoll,,"Institute of Organic Chemistry, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 3004, 2951, 2924, 2895, 2850, 2230, 1604, 1591, 1499, 1489, 1453, 1431, 1412, 1261, 1173, 1103, 1086, 1020, 941, 919, 899, 873, 836, 817, 805, 796, 766, 717, 690, 663, 645, 608, 574, 545, 517, 494, 463, 446, 431, 392, 382 cm–1.",N#Cc1ccc(cc1)Cc1cc2CCc3ccc(CCc1cc2)cc3,jcamp,,N#Cc1ccc(Cc2cc3ccc2CCc2ccc(cc2)CC3)cc1,LNZKUVPJCKJQBA-UHFFFAOYSA-N,C24H21N,1,False,C H N,,False,25,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,INFRARED SPECTRUM,,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,4,0.6348171255217527,0.8862001327221203,0,True,DMK-HES11,Angelika Moesle,,7/5/2019,4.24,1,False,False,False,False,False,False,False,False,True,.dx,True
61bfb48d-1a4f-42f5-a7ef-2f28b01e3b0c,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/61bfb48d-1a4f-42f5-a7ef-2f28b01e3b0c,31145,True,44156,500256,CHMO:0000630 | infrared absorption spectroscopy (IR),68694,X7978.edit.jdx,7/61bfb48d-1a4f-42f5-a7ef-2f28b01e3b0c,Bruker ALPHA,Yu-Chieh Huang,,"Institute of Toxicology and Genetics, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 3417, 3325, 3097, 2961, 2840, 2660, 2531, 2363, 2340, 1674, 1623, 1596, 1571, 1483, 1436, 1417, 1302, 1275, 1254, 1149, 1118, 1085, 1018, 955, 928, 880, 827, 772, 758, 705, 669, 647, 572, 545, 492, 429, 411, 387 cm–1.",OC(=O)c1ccc(c(c1)N)Br,jcamp,,Nc1cc(C(=O)O)ccc1Br,TZFJADFQEBASQU-UHFFFAOYSA-N,C7H6BrNO2,1,False,Br C H N O,,False,11,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,INFRARED SPECTRUM,XYDATA,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,,0.44837632575080805,0.9067293990760743,0,True,X7978,ComPlat,,,5.0,4,False,False,False,False,False,False,False,False,True,.jdx,False
61c23f85-12b5-46ef-a5e9-4f2df6792f2f,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/61c23f85-12b5-46ef-a5e9-4f2df6792f2f,33818,True,78494,634286,CHMO:0000630 | infrared absorption spectroscopy (IR),184457,LSH-R145A.edit.jdx,19/61c23f85-12b5-46ef-a5e9-4f2df6792f2f,Bruker Alpha ATR,Laura Holzhauer,0000-0001-8780-3225,"Institute of Biological and Chemical Systems, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 3473 (m), 3289 (w), 3250 (w), 3194 (w), 3099 (m), 3067 (m), 3055 (m), 2738 (w), 1673 (w), 1639 (s), 1604 (m), 1572 (w), 1550 (m), 1497 (vw), 1475 (m), 1436 (vs), 1375 (m), 1349 (m), 1306 (m), 1269 (w), 1245 (m), 1230 (w), 1126 (s), 1051 (vs), 948 (m), 912 (m), 854 (w), 820 (m), 778 (w), 747 (vs), 722 (s), 669 (m), 619 (m), 595 (s), 581 (m), 560 (m), 484 (w), 470 (m), 436 (m) cm–1.",Nc1nc2ccccc2nc1Cl,jcamp,,Nc1nc2ccccc2nc1Cl,NOFJFBHOKPHILH-UHFFFAOYSA-N,C8H6ClN3,1,False,C Cl H N,,False,12,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,INFRARED SPECTRUM,XYDATA,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,,0.3758807796287177,0.8614870941325764,0,True,LSH-R145A,Angelika Moesle,,,5.0,4,False,False,False,False,False,False,False,False,True,.jdx,False
61c5054c-17d8-4817-9075-aceacee35ac9,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/61c5054c-17d8-4817-9075-aceacee35ac9,30858,True,87058,672741,CHMO:0000630 | infrared absorption spectroscopy (IR),229476,HMS-Q453.edit.jdx,23/61c5054c-17d8-4817-9075-aceacee35ac9,Bruker Alpha-P ATR,Helena Šimek,0000-0003-0466-3656,"Institute of Organic Chemistry, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 1656 (m), 1606 (w), 1579 (w), 1510 (s), 1476 (w), 1459 (m), 1404 (s), 1363 (w), 1350 (w), 1319 (w), 1298 (w), 1231 (vs), 1203 (vs), 1146 (vs), 1130 (vs), 1108 (s), 1054 (m), 1030 (w), 1004 (s), 933 (w), 922 (w), 904 (w), 892 (w), 868 (w), 847 (m), 829 (s), 805 (m), 778 (m), 745 (vs), 722 (m), 701 (vs), 659 (m), 626 (m), 596 (m), 554 (m), 528 (m), 503 (m), 456 (w), 435 (w), 418 (w), 401 (w), 387 (w) cm–1.",Fc1ccc(cc1)Cn1c(c2ccccc2)c(c2c1cccc2)C(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,jcamp,,O=C(c1c(-c2ccccc2)n(Cc2ccc(F)cc2)c2ccccc12)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,QOXYOJVMQMEDIX-UHFFFAOYSA-N,C29H15F16NO,1,False,C F H N O,,False,47,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,INFRARED SPECTRUM,XYDATA,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,,0.3003036369860826,0.9152105429830256,0,True,HMS-Q453,Angelika Moesle,,,5.0,4,False,False,False,False,False,False,False,False,True,.jdx,False
61cf5a20-1056-49d7-b725-99be8bb5e7b3,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/61cf5a20-1056-49d7-b725-99be8bb5e7b3,29256,True,45099,504016,CHMO:0000630 | infrared absorption spectroscopy (IR),71958,PH-771 IR.dx,8/61cf5a20-1056-49d7-b725-99be8bb5e7b3,Bruker Alpha,Patrick Hodapp,,"Institute of Toxicology and Genetics, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 392, 416, 459, 511, 552, 582, 622, 659, 677, 704, 718, 745, 761, 810, 827, 839, 849, 870, 928, 933, 970, 1018, 1047, 1092, 1154, 1183, 1201, 1227, 1256, 1279, 1298, 1324, 1340, 1360, 1373, 1422, 1456, 1621, 1645, 1680, 1755, 1790, 2985, 3064, 3115, 3377, 3578 cm-1.",O=C1OC(N=C1Cc1c[nH]c2c1cccc2)C(F)(F)F,jcamp,,O=C1OC(C(F)(F)F)N=C1Cc1c[nH]c2ccccc12,RVJKVXTWANQDII-UHFFFAOYSA-N,C13H9F3N2O2,1,False,C F H N O,,False,20,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,INFRARED SPECTRUM,,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,4,0.2787140606224312,1.0055419192587316,0,True,PH-771,Angelika Moesle,,24/7/2018,4.24,1,False,False,False,False,False,False,False,False,True,.dx,True
61de11b9-4208-4b3d-9ade-a78d48e57cf9,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/61de11b9-4208-4b3d-9ade-a78d48e57cf9,30705,True,44397,501220,CHMO:0000630 | infrared absorption spectroscopy (IR),69656,X9344.edit.jdx,7/61de11b9-4208-4b3d-9ade-a78d48e57cf9,Bruker ALPHA,Yu-Chieh Huang,,"Institute of Toxicology and Genetics, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 399, 419, 459, 473, 514, 543, 603, 717, 768, 782, 813, 890, 1028, 1156, 1186, 1265, 1329, 1340, 1368, 1448, 1489, 1558, 1577, 2850, 2919 cm–1.",C[C@@H](C1CCCCC1)N,jcamp,,C[C@H](N)C1CCCCC1,XBWOPGDJMAJJDG-ZETCQYMHSA-N,C8H17N,1,False,C H N,,False,9,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,INFRARED SPECTRUM,XYDATA,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,,0.5084652284342118,1.001260277102755,0,True,X9344,ComPlat,,,5.0,4,False,False,False,False,False,False,False,False,True,.jdx,False
6215409f-9aa9-4ed9-8949-6c118287ab04,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/6215409f-9aa9-4ed9-8949-6c118287ab04,34965,True,44480,501552,CHMO:0000630 | infrared absorption spectroscopy (IR),69988,X8702.edit.jdx,7/6215409f-9aa9-4ed9-8949-6c118287ab04,Bruker ALPHA,Yu-Chieh Huang,,"Institute of Toxicology and Genetics, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 2942, 2925, 2851, 1635, 1611, 1577, 1524, 1486, 1466, 1455, 1439, 1408, 1390, 1375, 1340, 1322, 1296, 1222, 1203, 1173, 1157, 1119, 1089, 1061, 1016, 1007, 996, 924, 890, 861, 829, 798, 768, 727, 647, 598, 574, 557, 429 cm–1.",CCCCCCCCn1cc(c2c1cccc2)C(=O)C,jcamp,,CCCCCCCCn1cc(C(C)=O)c2ccccc21,KFQMKXXFDCVEDI-UHFFFAOYSA-N,C18H25NO,1,False,C H N O,,False,20,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,INFRARED SPECTRUM,XYDATA,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,,0.3431750858121048,1.1338803845193133,0,True,X8702,ComPlat,,,5.0,4,False,False,False,False,False,False,False,False,True,.jdx,False
62223c95-6d72-4c14-a4d1-68200759d61a,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/62223c95-6d72-4c14-a4d1-68200759d61a,31202,True,79905,641149,CHMO:0000630 | infrared absorption spectroscopy (IR),197906,CZ-242.S-20.edit.jdx,20/62223c95-6d72-4c14-a4d1-68200759d61a,Finnigan MAT 90,Christoph Zippel,0000-0001-9279-1476,"Institute of Organic Chemistry, Karlsruhe Institute of Technology, Germany","IR (ATR, cm-1) ṽ = 3411 (w), 3339 (m), 3228 (w), 3116 (vw), 3078 (vw), 3067 (vw), 3040 (vw), 3012 (vw), 2989 (w), 2948 (w), 2904 (vw), 2847 (vw), 1643 (m), 1598 (vs), 1561 (w), 1531 (w), 1511 (m), 1459 (w), 1445 (w), 1434 (w), 1364 (vw), 1323 (w), 1292 (w), 1220 (vs), 1177 (s), 1126 (vs), 1024 (vs), 952 (m), 918 (w), 836 (s), 816 (vs), 775 (vs), 721 (m), 664 (s), 650 (m), 635 (m), 599 (w), 578 (m), 565 (m), 530 (vs), 500 (vs), 469 (vs), 458 (vs), 412 (vs), 398 (vs).",COP(=O)(c1ccc(cc1)N)OC,jcamp,,COP(=O)(OC)c1ccc(N)cc1,CXGDPEBXNOAMCA-UHFFFAOYSA-N,C8H12NO3P,1,False,C H N O P,,False,13,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,INFRARED SPECTRUM,XYDATA,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,,0.04697629839571876,0.9924745564347491,0,True,CZ-242.S-20,Angelika Moesle,,,5.0,4,False,False,False,False,False,False,False,False,True,.jdx,False
622d4c52-9544-47a7-ba23-eb53b570f475,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/622d4c52-9544-47a7-ba23-eb53b570f475,29570,True,44595,502012,CHMO:0000630 | infrared absorption spectroscopy (IR),70446,X9422.dx,8/622d4c52-9544-47a7-ba23-eb53b570f475,Bruker ALPHA,Yu-Chieh Huang,,"Institute of Toxicology and Genetics, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 3412, 2961, 2924, 1734, 1672, 1638, 1601, 1456, 1400, 1374, 1278, 1242, 1196, 1166, 1149, 1132, 1030, 979, 895, 850, 812, 741, 704, 680, 568, 547, 484, 419, 398 cm–1.",O=C1CCC(C1)C(=C1SCCS1)C,jcamp,,CC(=C1SCCS1)C1CCC(=O)C1,QPWUQJGOQDXGSQ-UHFFFAOYSA-N,C10H14OS2,1,False,C H O S,,False,13,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,INFRARED SPECTRUM,,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,4,0.2928079661310266,0.959057745955453,0,True,X9422,ComPlat,,5/11/2018,4.24,1,False,False,False,False,False,False,False,False,True,.dx,True
6231e264-33f8-4fe6-a10f-a0ccf3e395ab,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/6231e264-33f8-4fe6-a10f-a0ccf3e395ab,30855,True,47586,514417,CHMO:0000630 | infrared absorption spectroscopy (IR),80926,S. Graessle SGV-2687 28-52.edit.jdx,9/6231e264-33f8-4fe6-a10f-a0ccf3e395ab,Bruker Alpha ATR,Simone Gräßle,,"Institute of Organic Chemistry, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 3104, 2919, 2856, 1596, 1526, 1475, 1463, 1422, 1405, 1374, 1344, 1334, 1317, 1262, 1255, 1218, 1177, 1166, 1143, 1101, 1077, 1055, 1011, 973, 907, 851, 817, 765, 752, 738, 711, 700, 684, 669, 605, 554, 523, 473, 458, 449, 395, 387 cm–1.",[O-][N+](=O)c1ccc(cc1)c1nc2c(s1)ccc(c2)C(F)(F)F,jcamp,,O=[N+]([O-])c1ccc(-c2nc3cc(C(F)(F)F)ccc3s2)cc1,NOWQHDRUEYRYJH-UHFFFAOYSA-N,C14H7F3N2O2S,1,False,C F H N O S,,False,22,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,INFRARED SPECTRUM,XYDATA,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,,0.5998679374118114,1.0000079827520083,0,True,S. Graessle SGV-2687 28-52,Angelika Moesle,,,5.0,4,False,False,False,False,False,False,False,False,True,.jdx,False
62370aec-0a71-4f19-8491-4decaf4ccb54,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/62370aec-0a71-4f19-8491-4decaf4ccb54,30541,True,44003,499644,CHMO:0000630 | infrared absorption spectroscopy (IR),68083,X7608.edit.jdx,7/62370aec-0a71-4f19-8491-4decaf4ccb54,Bruker ALPHA,Yu-Chieh Huang,,"Institute of Toxicology and Genetics, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 2953, 2873, 2359, 1738, 1655, 1616, 1510, 1490, 1456, 1414, 1388, 1364, 1323, 1282, 1230, 1200, 1173, 1091, 1075, 1040, 1011, 979, 950, 841, 823, 800, 779, 731, 717, 606, 555, 531, 518, 497, 460, 418, 405, 395, 385 cm–1.",COC(=O)[C@H]1C[C@H]([C@H](N1C(=O)[C@H]1C[C@H](N([C@H]1c1ccc(cc1)Br)C(=O)C=C)C(=O)OC)c1ccc(cc1)Cl)C(=O)N1[C@@H](C[C@@H]([C@@H]1c1ccc(cc1)F)C(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C)C(=O)OC,jcamp,,C=CC(=O)N1[C@H](C(=O)OC)C[C@H](C(=O)N2[C@@H](C(=O)OC)C[C@@H](C(=O)N3[C@H](C(=O)OC)C[C@H](C(=O)O[C@@H]4C[C@H](C)CC[C@H]4C(C)C)[C@@H]3c3ccc(F)cc3)[C@H]2c2ccc(Cl)cc2)[C@@H]1c1ccc(Br)cc1,OFIDCYOQRMMGDU-LPCLAJPDSA-N,C52H58BrClFN3O11,1,False,Br C Cl F H N O,,False,69,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,INFRARED SPECTRUM,XYDATA,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,,0.7602670233290403,0.9830858760460376,0,True,X7608,ComPlat,,,5.0,4,False,False,False,False,False,False,False,False,True,.jdx,False
625bd49a-1301-43b8-b7a8-0677c1e6891b,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/625bd49a-1301-43b8-b7a8-0677c1e6891b,31252,True,78782,635662,CHMO:0000630 | infrared absorption spectroscopy (IR),186566,"CML-R72, F12-16.edit.jdx",19/625bd49a-1301-43b8-b7a8-0677c1e6891b,Bruker Alpha ATR,Laura Holzhauer; Chloé Liagre,0000-0001-8780-3225,"Institute of Biological and Chemical Systems, Karlsruhe Institute of Technology, Germany; École Supérieure de Chimie Physique Electronique de Lyon, France","Data taken from another reaction with the same product compound. IR (ATR, ṽ) = 2953 (w), 2917 (vs), 2849 (vs), 1737 (m), 1718 (w), 1526 (w), 1479 (m), 1465 (s), 1451 (s), 1398 (w), 1370 (m), 1347 (m), 1303 (w), 1285 (w), 1241 (s), 1169 (m), 1153 (m), 1130 (m), 1101 (w), 1077 (s), 1055 (m), 1018 (s), 962 (w), 919 (vs), 867 (w), 839 (m), 806 (m), 766 (vs), 744 (s), 730 (m), 720 (m), 688 (w), 636 (m), 592 (m), 582 (m), 470 (m), 453 (s) cm–1.",CCCCc1cnc2n1c1ccccc1nc2Cl,jcamp,,CCCCc1cnc2c(Cl)nc3ccccc3n12,CWXIXBIIISVJRL-UHFFFAOYSA-N,C14H14ClN3,1,False,C Cl H N,,False,18,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,INFRARED SPECTRUM,XYDATA,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,,0.41115122918290076,0.9233865715690954,0,True,"CML-R72, F12-16",Angelika Moesle,,,5.0,4,False,False,False,False,False,False,False,False,True,.jdx,False
