file_id,position_cm,height_rel,prominence_rel,fwhm_cm,left_cm,right_cm,intensity_class,shape_class
C135886_0,1598.0,0.8663,0.2402,12.7,1590.8,1603.5,strong,sharp
C135886_0,1632.0,0.5793,0.4263,9.0,1629.8,1638.8,medium,sharp
C135886_0,1936.0,0.018,0.018,42.7,1900.6,1943.3,weak,broad
C135886_0,2158.0,1.0,1.0,36.1,2146.5,2182.6,strong,broad
C135886_0,2306.0,0.212,0.2006,26.9,2288.6,2315.4,medium,sharp
C135886_0,2802.0,0.017,0.0145,29.2,2783.0,2812.2,weak,sharp
C135886_0,3056.0,0.165,0.165,57.4,3013.4,3070.8,weak,broad
C135886_0,3418.0,0.1368,0.1368,33.4,3396.6,3430.0,weak,broad
C135988_1,698.0,0.5647,0.5647,9.3,692.4,701.8,medium,sharp
C135988_1,730.0,0.0788,0.0259,3.5,727.9,731.4,weak,sharp
C135988_1,760.0,0.5331,0.5024,9.2,756.0,765.2,medium,sharp
C135988_1,808.0,0.0318,0.0186,9.2,801.5,810.7,weak,sharp
C135988_1,904.0,0.047,0.047,8.1,900.3,908.4,weak,sharp
C135988_1,958.0,0.0406,0.0293,9.4,953.4,962.8,weak,sharp
C135988_1,996.0,0.0535,0.0201,5.2,994.6,999.8,weak,sharp
C135988_1,1016.0,0.0664,0.0314,7.1,1013.7,1020.8,weak,sharp
C135988_1,1030.0,0.0739,0.0734,7.1,1026.2,1033.2,weak,sharp
C135988_1,1056.0,0.0511,0.042,9.5,1051.5,1061.0,weak,sharp
C135988_1,1082.0,0.0448,0.0269,13.2,1075.7,1088.9,weak,sharp
C135988_1,1302.0,0.0253,0.0123,6.1,1298.3,1304.4,weak,sharp
C135988_1,1372.0,0.1401,0.126,12.0,1365.5,1377.4,weak,sharp
C135988_1,1454.0,0.4039,0.4039,15.3,1450.2,1465.5,medium,sharp
C135988_1,1498.0,0.2775,0.2408,8.8,1491.4,1500.2,medium,sharp
C135988_1,1608.0,0.1052,0.1046,12.2,1599.1,1611.3,weak,sharp
C135988_1,1746.0,0.0142,0.0142,18.6,1733.4,1752.0,weak,sharp
C135988_1,1802.0,0.0189,0.0188,12.8,1798.0,1810.8,weak,sharp
C135988_1,1868.0,0.0199,0.0186,16.2,1862.4,1878.6,weak,sharp
C135988_1,1944.0,0.0275,0.0275,13.5,1938.1,1951.5,weak,sharp
C135988_1,2882.0,0.4257,0.2238,11.8,2877.5,2889.3,medium,sharp
C135988_1,2934.0,0.5099,0.2407,21.6,2921.2,2942.8,medium,sharp
C135988_1,2972.0,1.0,1.0,21.5,2957.6,2979.1,strong,sharp
C135988_1,3036.0,0.2801,0.2176,13.0,3028.6,3041.6,medium,sharp
C135988_1,3070.0,0.149,0.0831,10.7,3065.4,3076.1,weak,sharp
C135988_1,3092.0,0.1124,0.0349,5.9,3087.7,3093.5,weak,sharp
C136112691_0,680.0,0.065,0.0439,15.2,676.5,691.7,weak,sharp
C136112691_0,750.0,0.2924,0.2391,7.4,746.9,754.3,medium,sharp
C136112691_0,796.0,0.1648,0.0865,8.7,790.9,799.6,weak,sharp
C136112691_0,818.0,0.1093,0.029,13.5,810.5,823.9,weak,sharp
C136112691_0,848.0,0.4081,0.4081,8.6,844.4,853.0,medium,sharp
C136112691_0,866.0,0.1091,0.0396,4.9,863.0,867.9,weak,sharp
C136112691_0,910.0,0.0967,0.0712,11.1,905.1,916.2,weak,sharp
C136112691_0,942.0,0.1629,0.1374,17.3,934.0,951.3,weak,sharp
C136112691_0,1092.0,0.0887,0.049,7.8,1088.2,1096.0,weak,sharp
C136112691_0,1118.0,0.3794,0.373,8.6,1113.9,1122.5,medium,sharp
C136112691_0,1168.0,0.0511,0.0168,5.4,1165.0,1170.4,weak,sharp
C136112691_0,1186.0,0.123,0.096,14.4,1181.1,1195.4,weak,sharp
C136112691_0,1248.0,0.5164,0.4712,11.6,1241.7,1253.4,medium,sharp
C136112691_0,1320.0,0.7157,0.068,9.5,1315.3,1324.9,strong,sharp
C136112691_0,1342.0,0.8678,0.8306,44.2,1307.5,1351.7,strong,broad
C136112691_0,1400.0,0.1327,0.0275,9.6,1397.1,1406.8,weak,sharp
C136112691_0,1420.0,0.2052,0.1155,8.3,1417.2,1425.5,medium,sharp
C136112691_0,1482.0,0.4908,0.1468,18.2,1467.8,1486.0,medium,sharp
C136112691_0,1504.0,0.7865,0.7175,11.9,1494.0,1505.9,strong,sharp
C136112691_0,1584.0,1.0,1.0,22.3,1574.6,1596.9,strong,sharp
C136112691_0,1610.0,0.2932,0.0144,4.8,1608.3,1613.1,medium,sharp
C136112691_0,1636.0,0.4488,0.1749,15.9,1627.5,1643.3,medium,sharp
C136112691_0,1912.0,0.0164,0.0164,237.8,1883.1,2120.8,weak,very_broad
C136112691_0,2788.0,0.0686,0.0295,49.1,2762.3,2811.4,weak,broad
C136112691_0,3068.0,0.1555,0.1555,229.6,2894.6,3124.2,weak,very_broad
C136112691_0,3188.0,0.0567,0.0129,32.5,3168.0,3200.5,weak,broad
C136112691_0,3354.0,0.0915,0.0638,83.7,3324.7,3408.5,weak,broad
C13615355_0,694.0,0.3726,0.1475,11.4,688.2,699.6,medium,sharp
C13615355_0,730.0,0.4159,0.1298,7.8,725.9,733.7,medium,sharp
C13615355_0,748.0,0.8031,0.8031,13.7,741.0,754.6,strong,sharp
C13615355_0,806.0,0.4369,0.0643,6.8,801.6,808.4,medium,sharp
C13615355_0,816.0,0.5265,0.4288,22.7,797.9,820.6,medium,sharp
C13615355_0,830.0,0.209,0.0144,3.3,827.3,830.6,medium,sharp
C13615355_0,850.0,0.0901,0.0528,5.9,847.0,852.9,weak,sharp
C13615355_0,878.0,0.0561,0.0484,6.2,874.5,880.7,weak,sharp
C13615355_0,960.0,0.0492,0.0466,7.7,957.0,964.7,weak,sharp
C13615355_0,974.0,0.0439,0.0304,5.8,970.9,976.7,weak,sharp
C13615355_0,986.0,0.0262,0.0226,5.8,983.9,989.7,weak,sharp
C13615355_0,1008.0,0.018,0.0134,9.8,1003.2,1013.0,weak,sharp
C13615355_0,1042.0,0.0702,0.0622,11.5,1036.1,1047.6,weak,sharp
C13615355_0,1102.0,0.2223,0.2223,22.9,1093.9,1116.8,medium,sharp
C13615355_0,1154.0,0.1642,0.15,11.0,1149.8,1160.9,weak,sharp
C13615355_0,1228.0,0.0607,0.0231,7.6,1224.2,1231.9,weak,sharp
C13615355_0,1274.0,0.1352,0.0717,9.7,1268.5,1278.1,weak,sharp
C13615355_0,1336.0,0.2576,0.0613,12.7,1328.6,1341.3,medium,sharp
C13615355_0,1362.0,0.3145,0.1047,9.1,1356.3,1365.3,medium,sharp
C13615355_0,1414.0,0.3819,0.0658,9.8,1409.5,1419.3,medium,sharp
C13615355_0,1444.0,0.3882,0.2694,53.5,1400.5,1453.9,medium,broad
C13615355_0,1518.0,0.274,0.1284,8.7,1513.2,1522.0,medium,sharp
C13615355_0,1608.0,1.0,1.0,81.2,1570.4,1651.6,strong,broad
C13615355_0,1636.0,0.9756,0.0918,18.6,1622.1,1640.7,strong,sharp
C13615355_0,1934.0,0.0261,0.0157,45.9,1916.8,1962.7,weak,broad
C13615355_0,2360.0,0.0267,0.0267,430.1,2049.7,2479.8,weak,very_broad
C13615355_0,2764.0,0.0128,0.0128,51.3,2736.7,2788.0,weak,broad
C13615355_0,3176.0,0.6689,0.6689,89.4,3137.2,3226.6,strong,broad
C13615355_0,3360.0,0.6527,0.3954,46.4,3337.1,3383.4,strong,broad
C13631453_0,666.0,0.2183,0.1389,7.0,661.9,668.9,medium,sharp
C13631453_0,682.0,0.3121,0.3031,7.2,678.6,685.7,medium,sharp
C13631453_0,706.0,0.0668,0.0535,7.7,701.8,709.5,weak,sharp
C13631453_0,752.0,0.5797,0.4889,6.2,748.3,754.5,medium,sharp
C13631453_0,786.0,1.0,1.0,12.0,778.7,790.7,strong,sharp
C13631453_0,830.0,0.7993,0.7924,7.3,827.9,835.2,strong,sharp
C13631453_0,880.0,0.4237,0.3132,5.0,876.9,881.9,medium,sharp
C13631453_0,912.0,0.6256,0.6211,11.2,905.3,916.5,strong,sharp
C13631453_0,956.0,0.0202,0.0202,6.3,953.3,959.6,weak,sharp
C13631453_0,1016.0,0.1084,0.0847,5.8,1013.2,1019.0,weak,sharp
C13631453_0,1032.0,0.2079,0.192,8.6,1029.4,1038.0,medium,sharp
C13631453_0,1090.0,0.5756,0.5481,10.4,1084.4,1094.8,medium,sharp
C13631453_0,1116.0,0.311,0.1891,8.0,1112.0,1119.9,medium,sharp
C13631453_0,1176.0,0.7054,0.6707,26.7,1168.2,1195.0,strong,sharp
C13631453_0,1204.0,0.3363,0.0329,4.2,1202.3,1206.6,medium,sharp
C13631453_0,1250.0,0.1742,0.1379,8.6,1246.9,1255.5,weak,sharp
C13631453_0,1286.0,0.1353,0.0983,11.9,1280.8,1292.8,weak,sharp
C13631453_0,1386.0,0.8708,0.8708,21.3,1374.5,1395.7,strong,sharp
C13631453_0,1468.0,0.6316,0.6259,20.6,1456.6,1477.2,strong,sharp
C13631453_0,1580.0,0.2598,0.251,25.7,1570.2,1595.9,medium,sharp
C13631453_0,1660.0,0.0193,0.0192,18.9,1650.7,1669.6,weak,sharp
C13631453_0,1790.0,0.0206,0.0163,33.1,1770.9,1804.0,weak,broad
C13631453_0,1918.0,0.0247,0.0157,34.3,1898.6,1932.9,weak,broad
C13631453_0,2362.0,0.0346,0.0346,640.5,2049.8,2690.3,weak,very_broad
C13631453_0,2932.0,0.7708,0.7708,113.5,2856.2,2969.7,strong,very_broad
C13643204_0,816.0,0.6141,0.6141,126.6,780.0,906.5,strong,very_broad
C13643204_0,870.0,0.5662,0.0645,25.3,854.3,879.7,medium,sharp
C13643204_0,1034.0,0.1058,0.0183,12.3,1029.7,1041.9,weak,sharp
C13643204_0,1070.0,0.2039,0.1878,21.4,1060.9,1082.4,medium,sharp
C13643204_0,1238.0,0.1221,0.0949,25.2,1230.0,1255.3,weak,sharp
C13643204_0,1272.0,0.1104,0.0403,21.0,1264.5,1285.5,weak,sharp
C13643204_0,1374.0,0.1149,0.086,27.6,1356.7,1384.3,weak,sharp
C13643204_0,1436.0,0.2412,0.2412,43.3,1406.4,1449.7,medium,broad
C13643204_0,1598.0,0.2354,0.2271,68.5,1563.9,1632.5,medium,broad
C13643204_0,1944.0,0.0159,0.0159,429.7,1858.0,2287.8,weak,very_broad
C13643204_0,2758.0,0.0705,0.0104,17.4,2749.1,2766.5,weak,sharp
C13643204_0,2852.0,0.7501,0.3566,31.5,2841.0,2872.6,strong,broad
C13643204_0,2936.0,1.0,1.0,65.5,2893.7,2959.2,strong,broad
C13643204_0,3286.0,0.2252,0.0827,43.0,3267.5,3310.5,medium,broad
C13643204_0,3366.0,0.2822,0.2822,134.2,3251.7,3385.9,medium,very_broad
C13659988_0,680.0,0.4711,0.4711,39.0,666.3,705.3,medium,broad
C13659988_0,712.0,0.2339,0.0133,2.1,710.6,712.7,medium,sharp
C13659988_0,748.0,0.3622,0.3184,16.6,741.0,757.5,medium,sharp
C13659988_0,854.0,0.239,0.2174,14.5,841.2,855.7,medium,sharp
C13659988_0,896.0,0.1264,0.0972,19.7,885.1,904.8,weak,sharp
C13659988_0,924.0,0.0926,0.0318,4.0,921.1,925.0,weak,sharp
C13659988_0,956.0,0.2674,0.2674,27.8,938.8,966.6,medium,sharp
C13659988_0,1044.0,0.2469,0.1223,7.2,1039.9,1047.1,medium,sharp
C13659988_0,1064.0,0.19,0.0482,9.8,1059.0,1068.8,weak,sharp
C13659988_0,1114.0,0.3565,0.0322,9.5,1110.6,1120.1,medium,sharp
C13659988_0,1146.0,0.6313,0.5463,40.1,1132.8,1172.9,strong,broad
C13659988_0,1162.0,0.5478,0.041,6.5,1159.1,1165.6,medium,sharp
C13659988_0,1244.0,0.2239,0.133,9.1,1238.7,1247.8,medium,sharp
C13659988_0,1282.0,0.2823,0.0323,5.8,1280.2,1286.0,medium,sharp
C13659988_0,1306.0,0.5503,0.0706,7.1,1303.7,1310.8,medium,sharp
C13659988_0,1326.0,0.5987,0.5051,39.3,1298.3,1337.6,medium,broad
C13659988_0,1374.0,0.3033,0.1793,11.7,1369.4,1381.0,medium,sharp
C13659988_0,1408.0,0.2256,0.0904,8.7,1404.6,1413.3,medium,sharp
C13659988_0,1460.0,0.6811,0.6811,28.3,1443.5,1471.8,strong,sharp
C13659988_0,1538.0,0.2995,0.1185,15.1,1531.7,1546.8,medium,sharp
C13659988_0,1594.0,0.4693,0.3943,16.2,1585.8,1602.0,medium,sharp
C13659988_0,1630.0,0.3439,0.2095,17.5,1622.2,1639.7,medium,sharp
C13659988_0,2318.0,0.0349,0.0349,558.1,1866.4,2424.6,weak,very_broad
C13659988_0,2600.0,0.0268,0.0161,71.1,2564.6,2635.7,weak,broad
C13659988_0,2872.0,1.0,1.0,138.8,2841.2,2979.9,strong,very_broad
C13659988_0,3256.0,0.3404,0.2107,167.6,3197.3,3364.8,medium,very_broad
C13659988_0,3348.0,0.3131,0.0683,27.5,3332.3,3359.8,medium,sharp
C13659988_0,3450.0,0.0716,0.0448,24.2,3429.5,3453.7,weak,sharp
C136741441_0,658.0,0.0958,0.0111,6.6,655.6,662.2,weak,sharp
C136741441_0,696.0,0.0578,0.0134,8.3,690.9,699.2,weak,sharp
C136741441_0,730.0,0.1362,0.0478,7.4,727.6,735.0,weak,sharp
C136741441_0,754.0,0.1863,0.1035,8.1,750.6,758.7,weak,sharp
C136741441_0,798.0,0.2029,0.0848,25.9,784.3,810.2,medium,sharp
C136741441_0,842.0,0.3452,0.2796,16.0,836.7,852.8,medium,sharp
C136741441_0,900.0,0.1669,0.0842,6.7,897.0,903.8,weak,sharp
C136741441_0,926.0,0.3722,0.3722,7.8,922.4,930.2,medium,sharp
C136741441_0,952.0,0.0416,0.0257,6.6,948.7,955.3,weak,sharp
C136741441_0,1022.0,0.1182,0.053,5.6,1018.9,1024.5,weak,sharp
C136741441_0,1036.0,0.245,0.2274,6.9,1032.4,1039.4,medium,sharp
C136741441_0,1062.0,0.2775,0.2775,11.3,1058.4,1069.7,medium,sharp
C136741441_0,1124.0,0.0552,0.0491,7.8,1120.0,1127.8,weak,sharp
C136741441_0,1186.0,0.5063,0.4461,18.0,1177.7,1195.7,medium,sharp
C136741441_0,1216.0,0.2494,0.0692,6.2,1213.4,1219.6,medium,sharp
C136741441_0,1232.0,0.3123,0.0913,6.8,1228.3,1235.1,medium,sharp
C136741441_0,1256.0,1.0,1.0,28.5,1249.2,1277.7,strong,sharp
C136741441_0,1308.0,0.2163,0.1704,9.1,1304.5,1313.6,medium,sharp
C136741441_0,1350.0,0.6212,0.5755,21.9,1340.3,1362.2,strong,sharp
C136741441_0,1424.0,0.0426,0.0208,7.5,1419.5,1427.0,weak,sharp
C136741441_0,1450.0,0.2464,0.1938,13.5,1446.3,1459.7,medium,sharp
C136741441_0,1474.0,0.1305,0.0345,7.6,1470.5,1478.1,weak,sharp
C136741441_0,1502.0,0.2731,0.2299,27.8,1497.1,1525.0,medium,sharp
C136741441_0,1520.0,0.2599,0.0782,6.6,1516.0,1522.5,medium,sharp
C136741441_0,1596.0,0.7818,0.763,51.1,1585.2,1636.3,strong,broad
C136741441_0,1630.0,0.6418,0.2398,10.9,1623.4,1634.3,strong,sharp
C136741441_0,2064.0,0.0259,0.0259,250.0,1972.2,2222.2,weak,very_broad
C136741441_0,2862.0,0.0386,0.0159,23.4,2856.0,2879.4,weak,sharp
C136741441_0,2948.0,0.0464,0.0464,104.4,2901.8,3006.2,weak,very_broad
C136741441_0,3072.0,0.0262,0.0161,32.8,3055.9,3088.7,weak,broad
C136741441_0,3450.0,0.1208,0.1208,248.7,3356.4,3605.1,weak,very_broad
C136776_0,718.0,0.262,0.0756,6.3,713.8,720.1,medium,sharp
C136776_0,772.0,0.2886,0.2244,7.9,768.1,776.0,medium,sharp
C136776_0,780.0,0.1974,0.0216,3.5,779.0,782.5,weak,sharp
C136776_0,794.0,0.1951,0.0623,4.4,791.8,796.2,weak,sharp
C136776_0,832.0,0.4679,0.4679,4.9,829.0,833.8,medium,sharp
C136776_0,856.0,0.0876,0.0876,5.2,853.3,858.5,weak,sharp
C136776_0,882.0,0.0147,0.0147,7.1,878.2,885.2,weak,sharp
C136776_0,916.0,0.0492,0.026,5.1,913.2,918.4,weak,sharp
C136776_0,968.0,0.6818,0.674,15.2,957.9,973.1,strong,sharp
C136776_0,1092.0,0.606,0.4777,13.0,1083.7,1096.7,strong,sharp
C136776_0,1114.0,0.5334,0.2706,11.6,1106.0,1117.6,medium,sharp
C136776_0,1152.0,0.6184,0.5776,13.3,1145.5,1158.8,strong,sharp
C136776_0,1186.0,0.6167,0.4677,13.4,1181.3,1194.8,strong,sharp
C136776_0,1212.0,0.5926,0.2622,28.1,1210.2,1238.3,medium,sharp
C136776_0,1230.0,0.5851,0.119,11.2,1224.8,1236.0,medium,sharp
C136776_0,1262.0,0.1863,0.0197,7.5,1257.6,1265.1,weak,sharp
C136776_0,1274.0,0.1846,0.0146,3.6,1271.0,1274.6,weak,sharp
C136776_0,1302.0,0.3966,0.2679,14.2,1291.7,1305.9,medium,sharp
C136776_0,1374.0,0.2885,0.1989,9.8,1368.4,1378.2,medium,sharp
C136776_0,1394.0,0.1402,0.0381,8.5,1390.3,1398.7,weak,sharp
C136776_0,1430.0,0.4153,0.0214,2.1,1429.7,1431.7,medium,sharp
C136776_0,1448.0,0.7431,0.7431,38.5,1428.6,1467.1,strong,broad
C136776_0,1522.0,0.5628,0.5225,18.5,1512.8,1531.3,medium,sharp
C136776_0,1618.0,0.598,0.5827,22.2,1605.5,1627.7,medium,sharp
C136776_0,1928.0,0.0172,0.0172,522.5,1853.9,2376.4,weak,very_broad
C136776_0,2858.0,0.8511,0.2792,18.9,2853.1,2872.0,strong,sharp
C136776_0,2922.0,1.0,1.0,129.7,2846.8,2976.5,strong,very_broad
C136776_0,2954.0,0.8751,0.0176,10.7,2951.9,2962.7,strong,sharp
C136776_0,3038.0,0.061,0.0149,11.2,3032.9,3044.1,weak,sharp
C136776_0,3426.0,0.6666,0.6567,149.6,3327.4,3477.0,strong,very_broad
C13679464_0,736.0,1.0,1.0,7.1,730.7,737.8,strong,sharp
C13679464_0,808.0,0.1891,0.1865,9.0,803.1,812.1,weak,sharp
C13679464_0,860.0,0.0282,0.011,9.5,854.9,864.4,weak,sharp
C13679464_0,886.0,0.0796,0.0507,5.6,882.6,888.2,weak,sharp
C13679464_0,920.0,0.1881,0.1862,24.4,906.5,931.0,weak,sharp
C13679464_0,956.0,0.0735,0.0357,9.6,951.0,960.6,weak,sharp
C13679464_0,980.0,0.0522,0.0133,5.4,976.2,981.6,weak,sharp
C13679464_0,1016.0,0.174,0.1598,8.5,1011.1,1019.6,weak,sharp
C13679464_0,1096.0,0.4165,0.4165,25.8,1081.6,1107.4,medium,sharp
C13679464_0,1152.0,0.2566,0.2229,10.6,1146.3,1156.9,medium,sharp
C13679464_0,1184.0,0.1189,0.0807,21.2,1178.5,1199.8,weak,sharp
C13679464_0,1226.0,0.0848,0.0481,11.8,1220.0,1231.8,weak,sharp
C13679464_0,1294.0,0.0284,0.0223,13.6,1287.6,1301.3,weak,sharp
C13679464_0,1364.0,0.1003,0.1003,20.8,1359.4,1380.2,weak,sharp
C13679464_0,1470.0,0.067,0.0403,29.6,1449.7,1479.3,weak,sharp
C13679464_0,1506.0,0.097,0.091,17.8,1499.6,1517.3,weak,sharp
C13679464_0,1554.0,0.0869,0.0403,23.2,1543.9,1567.1,weak,sharp
C13679464_0,2932.0,0.1291,0.1291,136.0,2837.9,2973.9,weak,very_broad
C13680369_0,654.0,0.1484,0.1126,60.7,625.4,686.1,weak,broad
C13680369_0,752.0,0.155,0.155,11.5,747.2,758.7,weak,sharp
C13680369_0,858.0,0.142,0.0723,16.0,846.0,862.1,weak,sharp
C13680369_0,878.0,0.1507,0.1371,15.0,872.0,886.9,weak,sharp
C13680369_0,944.0,0.0582,0.0538,10.3,938.5,948.8,weak,sharp
C13680369_0,1006.0,0.1022,0.1022,12.7,1000.8,1013.5,weak,sharp
C13680369_0,1020.0,0.0703,0.022,5.5,1017.1,1022.6,weak,sharp
C13680369_0,1098.0,0.0747,0.0747,16.0,1089.5,1105.5,weak,sharp
C13680369_0,1156.0,0.1089,0.1046,10.5,1149.3,1159.8,weak,sharp
C13680369_0,1196.0,0.082,0.0611,8.7,1192.4,1201.1,weak,sharp
C13680369_0,1222.0,0.1517,0.1031,9.1,1216.4,1225.5,weak,sharp
C13680369_0,1248.0,0.3314,0.3314,20.9,1240.9,1261.8,medium,sharp
C13680369_0,1272.0,0.1734,0.0217,6.0,1268.4,1274.5,weak,sharp
C13680369_0,1322.0,0.092,0.0601,11.4,1315.2,1326.6,weak,sharp
C13680369_0,1368.0,0.1852,0.1256,8.7,1364.8,1373.5,weak,sharp
C13680369_0,1396.0,0.1689,0.0534,6.6,1394.0,1400.6,weak,sharp
C13680369_0,1566.0,1.0,1.0,147.9,1429.0,1576.8,strong,very_broad
C13680369_0,1600.0,0.3139,0.0171,5.5,1597.0,1602.6,medium,sharp
C13680369_0,1620.0,0.469,0.2146,8.2,1616.3,1624.5,medium,sharp
C13680369_0,2158.0,0.8009,0.8009,37.0,2136.7,2173.8,strong,broad
C13680369_0,2306.0,0.1459,0.1368,79.0,2288.2,2367.2,weak,broad
C13680369_0,2904.0,0.4202,0.0364,16.0,2896.5,2912.5,medium,sharp
C13680369_0,2958.0,0.5474,0.5474,118.9,2859.7,2978.6,medium,very_broad
C13680369_0,3392.0,0.0786,0.0615,43.0,3367.4,3410.4,weak,broad
C13680369_0,3484.0,0.1164,0.1164,56.7,3452.9,3509.6,weak,broad
C13688590_0,650.0,0.0914,0.0358,7.5,645.7,653.2,weak,sharp
C13688590_0,700.0,0.6536,0.4665,16.0,692.0,708.1,strong,sharp
C13688590_0,732.0,0.5489,0.3365,12.3,727.3,739.6,medium,sharp
C13688590_0,766.0,0.728,0.4619,8.2,763.0,771.2,strong,sharp
C13688590_0,788.0,0.6567,0.0202,1.3,787.7,789.0,strong,sharp
C13688590_0,804.0,1.0,1.0,50.5,784.3,834.8,strong,broad
C13688590_0,828.0,0.7712,0.1201,7.6,823.2,830.8,strong,sharp
C13688590_0,860.0,0.7243,0.4406,11.6,852.8,864.3,strong,sharp
C13688590_0,900.0,0.2162,0.08,5.8,896.7,902.6,medium,sharp
C13688590_0,912.0,0.2467,0.1483,6.8,908.6,915.4,medium,sharp
C13688590_0,950.0,0.6654,0.5815,7.9,946.2,954.1,strong,sharp
C13688590_0,992.0,0.8585,0.812,20.1,984.0,1004.1,strong,sharp
C13688590_0,1078.0,0.393,0.3453,12.3,1070.9,1083.2,medium,sharp
C13688590_0,1096.0,0.1487,0.038,4.9,1093.3,1098.3,weak,sharp
C13688590_0,1106.0,0.118,0.0236,3.5,1104.5,1108.0,weak,sharp
C13688590_0,1118.0,0.1085,0.0366,6.9,1116.0,1122.9,weak,sharp
C13688590_0,1204.0,0.0771,0.0552,13.2,1198.4,1211.6,weak,sharp
C13688590_0,1258.0,0.9705,0.9705,12.5,1253.5,1266.0,strong,sharp
C13688590_0,1296.0,0.07,0.0294,6.3,1292.2,1298.5,weak,sharp
C13688590_0,1350.0,0.138,0.1291,10.0,1345.8,1355.8,weak,sharp
C13688590_0,1372.0,0.1003,0.0333,8.6,1367.7,1376.3,weak,sharp
C13688590_0,1388.0,0.1241,0.0538,7.2,1383.6,1390.8,weak,sharp
C13688590_0,1410.0,0.1344,0.0928,24.1,1399.6,1423.8,weak,sharp
C13688590_0,1478.0,0.0898,0.0548,10.6,1473.5,1484.1,weak,sharp
C13688590_0,1498.0,0.0892,0.042,7.8,1493.6,1501.4,weak,sharp
C13688590_0,1586.0,0.0387,0.0259,17.9,1574.2,1592.1,weak,sharp
C13688590_0,1646.0,0.0463,0.0372,26.8,1631.1,1657.9,weak,sharp
C13688590_0,1828.0,0.0165,0.0127,34.3,1811.0,1845.3,weak,broad
C13688590_0,1948.0,0.0141,0.0105,79.9,1898.7,1978.6,weak,broad
C13688590_0,2912.0,0.0791,0.0236,31.8,2899.3,2931.0,weak,broad
C13688590_0,2988.0,0.1645,0.1645,51.1,2958.0,3009.1,weak,broad
C13688590_0,3092.0,0.1142,0.0888,42.1,3075.6,3117.8,weak,broad
C13688670_1,722.0,0.185,0.185,13.1,714.8,727.9,weak,sharp
C13688670_1,900.0,1.0,1.0,21.7,896.0,917.8,strong,sharp
C13688670_1,910.0,0.9217,0.1408,7.3,909.0,916.3,strong,sharp
C13688670_1,988.0,0.9978,0.9249,13.9,983.8,997.7,strong,sharp
C13688670_1,996.0,0.9978,0.1559,2.3,994.0,996.3,strong,sharp
C13688670_1,1300.0,0.0633,0.0332,23.1,1283.7,1306.8,weak,sharp
C13688670_1,1348.0,0.0838,0.0591,29.6,1338.4,1367.9,weak,sharp
C13688670_1,1410.0,0.2758,0.1244,4.9,1408.5,1413.4,medium,sharp
C13688670_1,1434.0,0.4916,0.1139,10.2,1430.5,1440.6,medium,sharp
C13688670_1,1458.0,0.4918,0.4918,40.1,1423.8,1463.9,medium,broad
C13688670_1,1636.0,0.6583,0.6583,9.4,1630.2,1639.6,strong,sharp
C13688670_1,1818.0,0.1252,0.1252,19.9,1808.3,1828.2,weak,sharp
C13688670_1,1976.0,0.0232,0.0181,23.5,1965.1,1988.5,weak,sharp
C13688670_1,2670.0,0.0178,0.0177,34.4,2650.2,2684.6,weak,broad
C13688670_1,2838.0,0.9881,0.2339,1.8,2837.2,2839.0,strong,sharp
C13688670_1,2900.0,0.9878,0.0779,2.0,2899.0,2901.0,strong,sharp
C13688670_1,2944.0,0.9896,0.9896,122.1,2827.7,2949.8,strong,very_broad
C13688670_1,2972.0,0.5985,0.1316,12.7,2962.0,2974.7,medium,sharp
C13688670_1,2994.0,0.4725,0.0537,10.3,2985.6,2995.9,medium,sharp
C13688670_1,3070.0,0.6606,0.075,2.4,3068.6,3071.0,strong,sharp
C13688670_1,3074.0,0.6785,0.5996,21.4,3054.7,3076.2,strong,sharp
C13688670_1,3606.0,0.0314,0.0314,576.9,3422.1,3999.0,weak,very_broad
C13693599_0,682.0,0.1408,0.0502,10.3,675.6,685.9,weak,sharp
C13693599_0,720.0,0.0748,0.0222,4.9,718.5,723.4,weak,sharp
C13693599_0,762.0,0.8417,0.8417,10.9,756.0,767.0,strong,sharp
C13693599_0,830.0,0.2339,0.2222,10.8,825.0,835.8,medium,sharp
C13693599_0,856.0,0.0679,0.0145,2.4,854.7,857.1,weak,sharp
C13693599_0,946.0,0.0652,0.0564,8.1,940.7,948.8,weak,sharp
C13693599_0,972.0,0.0313,0.0157,5.3,969.6,974.8,weak,sharp
C13693599_0,1030.0,0.197,0.1677,11.5,1025.4,1036.9,weak,sharp
C13693599_0,1064.0,0.0746,0.033,8.6,1062.1,1070.7,weak,sharp
C13693599_0,1126.0,0.289,0.2119,10.3,1122.1,1132.3,medium,sharp
C13693599_0,1156.0,0.2176,0.0172,2.2,1154.8,1157.0,medium,sharp
C13693599_0,1164.0,0.2707,0.0438,4.3,1161.7,1166.0,medium,sharp
C13693599_0,1190.0,1.0,1.0,24.0,1180.1,1204.1,strong,sharp
C13693599_0,1236.0,0.1846,0.049,7.9,1231.1,1239.1,weak,sharp
C13693599_0,1264.0,0.1048,0.0115,5.6,1262.1,1267.7,weak,sharp
C13693599_0,1288.0,0.5398,0.4892,10.1,1282.0,1292.0,medium,sharp
C13693599_0,1336.0,0.4526,0.4143,14.5,1327.6,1342.2,medium,sharp
C13693599_0,1450.0,0.5873,0.3546,8.8,1444.7,1453.5,medium,sharp
C13693599_0,1476.0,0.7605,0.7429,8.9,1470.9,1479.8,strong,sharp
